Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
80,P55957,BID_HUMAN,BH3-interacting domain death agonist (p22 BID) (BID) [Cleaved into: BH3-interacting domain death agonist p15 (p15 BID); BH3-interacting domain death agonist p13 (p13 BID); BH3-interacting domain death agonist p11 (p11 BID)],0.54
81,Q5BKU9,OXLD1_HUMAN,Oxidoreductase-like domain-containing protein 1,0.53
82,Q8N183,NDUF2_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 (B17.2-like) (B17.2L) (Mimitin) (Myc-induced mitochondrial protein) (MMTN) (NDUFA12-like protein),0.53
83,P10415,BCL2_HUMAN,Apoptosis regulator Bcl-2,0.52
84,Q8TC92,ENOX1_HUMAN,Ecto-NOX disulfide-thiol exchanger 1 (Candidate growth-related and time keeping constitutive hydroquinone [NADH] oxidase) (cCNOX) (Cell proliferation-inducing gene 38 protein) (Constitutive Ecto-NOX) (cNOX) [Includes: Hydroquinone [NADH] oxidase (EC 1.-.-.-); Protein disulfide-thiol oxidoreductase (EC 1.-.-.-)],0.52
85,O43819,SCO2_HUMAN,"Protein SCO2 homolog, mitochondrial",0.52
86,P36551,HEM6_HUMAN,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)",0.5
87,Q15526,SURF1_HUMAN,Surfeit locus protein 1,0.5
88,Q96GE9,DMAC1_HUMAN,Distal membrane-arm assembly complex protein 1 (Transmembrane protein 261),0.5
89,Q9NRD8,DUOX2_HUMAN,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 2) (Long NOX 2) (NADH/NADPH thyroid oxidase p138-tox) (NADPH oxidase/peroxidase DUOX2) (NADPH thyroid oxidase 2) (Thyroid oxidase 2) (p138 thyroid oxidase),0.49
90,O95450,ATS2_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 2 (ADAM-TS 2) (ADAM-TS2) (ADAMTS-2) (EC 3.4.24.14) (Procollagen I N-proteinase) (PC I-NP) (Procollagen I/II amino propeptide-processing enzyme) (Procollagen N-endopeptidase) (pNPI),0.49
91,P30405,PPIF_HUMAN,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial (PPIase F) (EC 5.2.1.8) (Cyclophilin D) (CyP-D) (CypD) (Cyclophilin F) (Mitochondrial cyclophilin) (CyP-M) (Rotamase F)",0.49
92,Q9BQ95,ECSIT_HUMAN,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial (Protein SITPEC)",0.47
93,Q9Y375,CIA30_HUMAN,"Complex I intermediate-associated protein 30, mitochondrial (NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 1)",0.47
94,P78363,ABCA4_HUMAN,Retinal-specific phospholipid-transporting ATPase ABCA4 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 4) (RIM ABC transporter) (RIM protein) (RmP) (Retinal-specific ATP-binding cassette transporter) (Stargardt disease protein),0.47
95,Q9NWM0,SMOX_HUMAN,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),0.47
96,O95182,NDUA7_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 (Complex I-B14.5a) (CI-B14.5a) (NADH-ubiquinone oxidoreductase subunit B14.5a),0.47
97,Q96SQ9,CP2S1_HUMAN,Cytochrome P450 2S1 (EC 1.14.14.-) (CYPIIS1) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152) (Thromboxane-A synthase) (EC 5.3.99.5),0.47
98,O14874,BCKD_HUMAN,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial (EC 2.7.11.4) (Branched-chain alpha-ketoacid dehydrogenase kinase) (BCKD-kinase) (BCKDHKIN)",0.46
99,O95139,NDUB6_HUMAN,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 (Complex I-B17) (CI-B17) (NADH-ubiquinone oxidoreductase B17 subunit),0.46
100,Q96EN8,MOCOS_HUMAN,Molybdenum cofactor sulfurase (MCS) (MOS) (MoCo sulfurase) (hMCS) (EC 2.8.1.9) (Molybdenum cofactor sulfurtransferase),0.46
101,Q9NRP2,COXM2_HUMAN,COX assembly mitochondrial protein 2 homolog,0.45
102,P42898,MTHR_HUMAN,Methylenetetrahydrofolate reductase (EC 1.5.1.20),0.45
103,O43181,NDUS4_HUMAN,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial (Complex I-18 kDa) (CI-18 kDa) (Complex I-AQDQ) (CI-AQDQ) (NADH-ubiquinone oxidoreductase 18 kDa subunit)",0.45
104,Q05823,RN5A_HUMAN,2-5A-dependent ribonuclease (2-5A-dependent RNase) (EC 3.1.26.-) (Ribonuclease 4) (Ribonuclease L) (RNase L),0.45
105,Q6FI81,CPIN1_HUMAN,Anamorsin (Cytokine-induced apoptosis inhibitor 1) (Fe-S cluster assembly protein DRE2 homolog),0.44
106,Q9Y6L7,TLL2_HUMAN,Tolloid-like protein 2 (EC 3.4.24.-),0.44
107,Q9BSH4,TACO1_HUMAN,Translational activator of cytochrome c oxidase 1 (Coiled-coil domain-containing protein 44) (Translational activator of mitochondrially-encoded cytochrome c oxidase I),0.43
108,O95167,NDUA3_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 (Complex I-B9) (CI-B9) (NADH-ubiquinone oxidoreductase B9 subunit),0.43
109,Q9H1K1,ISCU_HUMAN,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial (NifU-like N-terminal domain-containing protein) (NifU-like protein)",0.43
110,Q9UHQ9,NB5R1_HUMAN,NADH-cytochrome b5 reductase 1 (b5R.1) (EC 1.6.2.2) (Humb5R2) (NAD(P)H:quinone oxidoreductase type 3 polypeptide A2),0.43
111,P00390,GSHR_HUMAN,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",0.42
112,O95881,TXD12_HUMAN,Thioredoxin domain-containing protein 12 (EC 1.8.4.2) (Endoplasmic reticulum resident protein 18) (ER protein 18) (ERp18) (Endoplasmic reticulum resident protein 19) (ER protein 19) (ERp19) (Thioredoxin-like protein p19) (hTLP19),0.41
113,P23378,GCSP_HUMAN,"Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))",0.41
114,Q96PH1,NOX5_HUMAN,NADPH oxidase 5 (EC 1.6.3.-),0.4
115,P08574,CY1_HUMAN,"Cytochrome c1, heme protein, mitochondrial (EC 7.1.1.8) (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit) (Cytochrome c-1)",0.4
116,Q8WU39,MZB1_HUMAN,Marginal zone B- and B1-cell-specific protein (Mesenteric estrogen-dependent adipose 7) (MEDA-7) (Plasma cell-induced resident endoplasmic reticulum protein) (Plasma cell-induced resident ER protein) (pERp1) (Proapoptotic caspase adapter protein),0.4
117,O00429,DNM1L_HUMAN,Dynamin-1-like protein (EC 3.6.5.5) (Dnm1p/Vps1p-like protein) (DVLP) (Dynamin family member proline-rich carboxyl-terminal domain less) (Dymple) (Dynamin-like protein) (Dynamin-like protein 4) (Dynamin-like protein IV) (HdynIV) (Dynamin-related protein 1),0.39
118,O43272,PROD_HUMAN,"Proline dehydrogenase 1, mitochondrial (EC 1.5.5.2) (Proline oxidase) (Proline oxidase 2) (p53-induced gene 6 protein)",0.39
119,Q6V0L0,CP26C_HUMAN,Cytochrome P450 26C1 (EC 1.14.-.-),0.39
120,Q9UBK8,MTRR_HUMAN,Methionine synthase reductase (MSR) (EC 1.16.1.8) (Aquacobalamin reductase) (AqCbl reductase) (EC 1.16.1.5),0.39
121,P49448,DHE4_HUMAN,"Glutamate dehydrogenase 2, mitochondrial (GDH 2) (EC 1.4.1.3)",0.39
122,P51589,CP2J2_HUMAN,Cytochrome P450 2J2 (EC 1.14.14.-) (Albendazole monooxygenase (hydroxylating)) (EC 1.14.14.74) (Albendazole monooxygenase (sulfoxide-forming)) (EC 1.14.14.73) (Arachidonic acid epoxygenase) (CYPIIJ2) (Hydroperoxy icosatetraenoate isomerase) (EC 5.4.4.7),0.39
123,Q9UL12,SARDH_HUMAN,"Sarcosine dehydrogenase, mitochondrial (SarDH) (EC 1.5.8.3) (BPR-2)",0.39
124,Q9P0S2,COX16_HUMAN,"Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial (hCOX16)",0.38
125,O43897,TLL1_HUMAN,Tolloid-like protein 1 (EC 3.4.24.-),0.37
126,Q9Y4U1,MMAC_HUMAN,Cyanocobalamin reductase / alkylcobalamin dealkylase (Alkylcobalamin:glutathione S-alkyltransferase) (EC 2.5.1.151) (CblC) (Cyanocobalamin reductase (cyanide-eliminating)) (EC 1.16.1.6) (Methylmalonic aciduria and homocystinuria type C protein) (MMACHC),0.37
127,Q16678,CP1B1_HUMAN,Cytochrome P450 1B1 (EC 1.14.14.1) (CYPIB1) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152),0.37
128,Q86SK9,SCD5_HUMAN,Stearoyl-CoA desaturase 5 (EC 1.14.19.1) (Acyl-CoA-desaturase 4) (HSCD5) (Stearoyl-CoA 9-desaturase) (Stearoyl-CoA desaturase 2),0.37
129,Q49A26,GLYR1_HUMAN,Putative oxidoreductase GLYR1 (EC 1.-.-.-) (3-hydroxyisobutyrate dehydrogenase-like protein) (Cytokine-like nuclear factor N-PAC) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Nuclear protein of 60 kDa) (Nucleosome-destabilizing factor) (hNDF),0.37
130,P09417,DHPR_HUMAN,Dihydropteridine reductase (EC 1.5.1.34) (HDHPR) (Quinoid dihydropteridine reductase) (Short chain dehydrogenase/reductase family 33C member 1),0.36
131,P45985,MP2K4_HUMAN,Dual specificity mitogen-activated protein kinase kinase 4 (MAP kinase kinase 4) (MAPKK 4) (EC 2.7.12.2) (JNK-activating kinase 1) (MAPK/ERK kinase 4) (MEK 4) (SAPK/ERK kinase 1) (SEK1) (Stress-activated protein kinase kinase 1) (SAPK kinase 1) (SAPKK-1) (SAPKK1) (c-Jun N-terminal kinase kinase 1) (JNKK),0.36
132,P00367,DHE3_HUMAN,"Glutamate dehydrogenase 1, mitochondrial (GDH 1) (EC 1.4.1.3)",0.35
133,Q96HY7,DHTK1_HUMAN,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial (EC 1.2.4.2) (Dehydrogenase E1 and transketolase domain-containing protein 1)",0.35
134,O43676,NDUB3_HUMAN,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 (Complex I-B12) (CI-B12) (NADH-ubiquinone oxidoreductase B12 subunit),0.35
135,P19801,AOC1_HUMAN,Amiloride-sensitive amine oxidase [copper-containing] (DAO) (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase) (Kidney amine oxidase) (KAO),0.35
136,Q8N465,D2HDH_HUMAN,"D-2-hydroxyglutarate dehydrogenase, mitochondrial (EC 1.1.99.-)",0.34
137,Q9BRT2,UQCC2_HUMAN,Ubiquinol-cytochrome-c reductase complex assembly factor 2 (Breast cancer-associated protein SGA-81M) (Mitochondrial nucleoid factor 1) (Mitochondrial protein M19),0.34
138,Q9NRP4,SDHF3_HUMAN,"Succinate dehydrogenase assembly factor 3, mitochondrial (SDH assembly factor 3) (SDHAF3)",0.33
139,Q8WUY8,NAT14_HUMAN,N-acetyltransferase 14 (EC 2.3.1.-) (K562 cell-derived leucine-zipper-like protein 1),0.33
140,Q9NRD9,DUOX1_HUMAN,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 1) (Long NOX 1) (NADPH thyroid oxidase 1) (Thyroid oxidase 1),0.33
141,Q96CU9,FXRD1_HUMAN,FAD-dependent oxidoreductase domain-containing protein 1 (EC 1.-.-.-),0.33
142,Q7Z5J1,DHI1L_HUMAN,Hydroxysteroid 11-beta-dehydrogenase 1-like protein (EC 1.1.1.-) (11-beta-hydroxysteroid dehydrogenase type 3) (11-DH3) (11-beta-HSD3) (Short chain dehydrogenase/reductase family 26C member 2) (Short-chain dehydrogenase/reductase 10),0.32
143,O00182,LEG9_HUMAN,Galectin-9 (Gal-9) (Ecalectin) (Tumor antigen HOM-HD-21),0.32
144,P37231,PPARG_HUMAN,Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3),0.32
