Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
47,Q99490,AGAP2_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (AGAP-2) (Centaurin-gamma-1) (Cnt-g1) (GTP-binding and GTPase-activating protein 2) (GGAP2) (Phosphatidylinositol 3-kinase enhancer) (PIKE)",1.0
48,P39880,CUX1_HUMAN,Homeobox protein cut-like 1 (CCAAT displacement protein) (CDP) (Homeobox protein cux-1),1.0
49,P55317,FOXA1_HUMAN,Hepatocyte nuclear factor 3-alpha (HNF-3-alpha) (HNF-3A) (Forkhead box protein A1) (Transcription factor 3A) (TCF-3A),1.0
50,Q15788,NCOA1_HUMAN,Nuclear receptor coactivator 1 (NCoA-1) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 74) (bHLHe74) (Protein Hin-2) (RIP160) (Renal carcinoma antigen NY-REN-52) (Steroid receptor coactivator 1) (SRC-1),1.0
51,O15055,PER2_HUMAN,Period circadian protein homolog 2 (hPER2) (Circadian clock protein PERIOD 2),1.0
52,Q86YN6,PRGC2_HUMAN,Peroxisome proliferator-activated receptor gamma coactivator 1-beta (PGC-1-beta) (PPAR-gamma coactivator 1-beta) (PPARGC-1-beta) (PGC-1-related estrogen receptor alpha coactivator),1.0
53,Q9Y6F6,IRAG1_HUMAN,"Inositol 1,4,5-triphosphate receptor associated 1 (Inositol 1,4,5-trisphosphate receptor-associated cGMP kinase substrate) (JAW1-related protein MRVI1) (Protein MRVI1)",1.0
54,A6NL88,SHSA7_HUMAN,Protein shisa-7 (Cystine-knot AMPAR modulating protein of 59 kDa) (CKAMP59) (GABA(A) receptor auxiliary subunit Shisa7) (Protein shisa-6-like),1.0
55,P52272,HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M (hnRNP M),1.0
56,Q9C0K0,BC11B_HUMAN,B-cell lymphoma/leukemia 11B (BCL-11B) (B-cell CLL/lymphoma 11B) (COUP-TF-interacting protein 2) (Radiation-induced tumor suppressor gene 1 protein) (hRit1),1.0
57,Q8IZF6,AGRG4_HUMAN,Adhesion G-protein coupled receptor G4 (G-protein coupled receptor 112),1.0
58,Q9ULI3,HEG1_HUMAN,Protein HEG homolog 1,1.0
59,Q9Y2W1,TR150_HUMAN,Thyroid hormone receptor-associated protein 3 (BCLAF1 and THRAP3 family member 2) (Thyroid hormone receptor-associated protein complex 150 kDa component) (Trap150),1.0
60,Q5JWF2,GNAS1_HUMAN,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas (Adenylate cyclase-stimulating G alpha protein) (Extra large alphas protein) (XLalphas),1.0
61,Q15652,JHD2C_HUMAN,Probable JmjC domain-containing histone demethylation protein 2C (EC 1.14.11.-) (Jumonji domain-containing protein 1C) (Thyroid receptor-interacting protein 8) (TR-interacting protein 8) (TRIP-8),1.0
62,Q8IZL8,PELP1_HUMAN,"Proline-, glutamic acid- and leucine-rich protein 1 (Modulator of non-genomic activity of estrogen receptor) (Transcription factor HMX3)",1.0
63,Q96PV6,LENG8_HUMAN,Leukocyte receptor cluster member 8,1.0
64,Q14151,SAFB2_HUMAN,Scaffold attachment factor B2 (SAF-B2),1.0
65,Q01804,OTUD4_HUMAN,OTU domain-containing protein 4 (EC 3.4.19.12) (HIV-1-induced protein HIN-1),1.0
66,O14511,NRG2_HUMAN,"Pro-neuregulin-2, membrane-bound isoform (Pro-NRG2) [Cleaved into: Neuregulin-2 (NRG-2) (Divergent of neuregulin-1) (DON-1) (Neural- and thymus-derived activator for ERBB kinases) (NTAK)]",1.0
67,Q15424,SAFB1_HUMAN,Scaffold attachment factor B1 (SAF-B) (SAF-B1) (HSP27 estrogen response element-TATA box-binding protein) (HSP27 ERE-TATA-binding protein),1.0
68,Q5TAT6,CODA1_HUMAN,Collagen alpha-1(XIII) chain (COLXIIIA1),1.0
69,Q13761,RUNX3_HUMAN,Runt-related transcription factor 3 (Acute myeloid leukemia 2 protein) (Core-binding factor subunit alpha-3) (CBF-alpha-3) (Oncogene AML-2) (Polyomavirus enhancer-binding protein 2 alpha C subunit) (PEA2-alpha C) (PEBP2-alpha C) (SL3-3 enhancer factor 1 alpha C subunit) (SL3/AKV core-binding factor alpha C subunit),1.0
70,Q9UQC2,GAB2_HUMAN,GRB2-associated-binding protein 2 (GRB2-associated binder 2) (Growth factor receptor bound protein 2-associated protein 2) (pp100),1.0
71,P16070,CD44_HUMAN,CD44 antigen (CDw44) (Epican) (Extracellular matrix receptor III) (ECMR-III) (GP90 lymphocyte homing/adhesion receptor) (HUTCH-I) (Heparan sulfate proteoglycan) (Hermes antigen) (Hyaluronate receptor) (Phagocytic glycoprotein 1) (PGP-1) (Phagocytic glycoprotein I) (PGP-I) (CD antigen CD44),1.0
72,P47974,TISD_HUMAN,"mRNA decay activator protein ZFP36L2 (Butyrate response factor 2) (EGF-response factor 2) (ERF-2) (TPA-induced sequence 11d) (Zinc finger protein 36, C3H1 type-like 2) (ZFP36-like 2)",1.0
73,P23771,GATA3_HUMAN,Trans-acting T-cell-specific transcription factor GATA-3 (GATA-binding factor 3),1.0
74,P43699,NKX21_HUMAN,Homeobox protein Nkx-2.1 (Homeobox protein NK-2 homolog A) (Thyroid nuclear factor 1) (Thyroid transcription factor 1) (TTF-1) (Thyroid-specific enhancer-binding protein) (T/EBP),1.0
75,Q8N3F8,MILK1_HUMAN,MICAL-like protein 1 (Molecule interacting with Rab13) (MIRab13),1.0
76,A6NDB9,PALM3_HUMAN,Paralemmin-3,1.0
77,Q6ZSZ5,ARHGI_HUMAN,Rho guanine nucleotide exchange factor 18 (114 kDa Rho-specific guanine nucleotide exchange factor) (p114-Rho-GEF) (p114RhoGEF) (Septin-associated RhoGEF) (SA-RhoGEF),1.0
78,Q15583,TGIF1_HUMAN,Homeobox protein TGIF1 (5'-TG-3'-interacting factor 1),1.0
79,O43823,AKAP8_HUMAN,A-kinase anchor protein 8 (AKAP-8) (A-kinase anchor protein 95 kDa) (AKAP 95),1.0
80,Q13950,RUNX2_HUMAN,Runt-related transcription factor 2 (Acute myeloid leukemia 3 protein) (Core-binding factor subunit alpha-1) (CBF-alpha-1) (Oncogene AML-3) (Osteoblast-specific transcription factor 2) (OSF-2) (Polyomavirus enhancer-binding protein 2 alpha A subunit) (PEA2-alpha A) (PEBP2-alpha A) (SL3-3 enhancer factor 1 alpha A subunit) (SL3/AKV core-binding factor alpha A subunit),1.0
81,Q12923,PTN13_HUMAN,Tyrosine-protein phosphatase non-receptor type 13 (EC 3.1.3.48) (Fas-associated protein-tyrosine phosphatase 1) (FAP-1) (PTP-BAS) (Protein-tyrosine phosphatase 1E) (PTP-E1) (hPTPE1) (Protein-tyrosine phosphatase PTPL1),1.0
82,Q96B97,SH3K1_HUMAN,SH3 domain-containing kinase-binding protein 1 (CD2-binding protein 3) (CD2BP3) (Cbl-interacting protein of 85 kDa) (Human Src family kinase-binding protein 1) (HSB-1),1.0
83,Q13480,GAB1_HUMAN,GRB2-associated-binding protein 1 (GRB2-associated binder 1) (Growth factor receptor bound protein 2-associated protein 1),1.0
84,Q9Y6N7,ROBO1_HUMAN,Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1),1.0
85,P10275,ANDR_HUMAN,Androgen receptor (Dihydrotestosterone receptor) (Nuclear receptor subfamily 3 group C member 4),1.0
86,Q9BW04,SARG_HUMAN,Specifically androgen-regulated gene protein,1.0
87,Q75VX8,GARE2_HUMAN,GRB2-associated and regulator of MAPK protein 2 (GRB2-associated and regulator of MAPK1-like),1.0
88,Q96AQ6,PBIP1_HUMAN,Pre-B-cell leukemia transcription factor-interacting protein 1 (Hematopoietic PBX-interacting protein),1.0
89,Q02297,NRG1_HUMAN,"Pro-neuregulin-1, membrane-bound isoform (Pro-NRG1) [Cleaved into: Neuregulin-1 (Acetylcholine receptor-inducing activity) (ARIA) (Breast cancer cell differentiation factor p45) (Glial growth factor) (Heregulin) (HRG) (Neu differentiation factor) (Sensory and motor neuron-derived factor)]",1.0
90,O14964,HGS_HUMAN,Hepatocyte growth factor-regulated tyrosine kinase substrate (Hrs) (Protein pp110),1.0
91,Q3L8U1,CHD9_HUMAN,Chromodomain-helicase-DNA-binding protein 9 (CHD-9) (EC 3.6.4.12) (ATP-dependent helicase CHD9) (Chromatin-related mesenchymal modulator) (CReMM) (Chromatin-remodeling factor CHROM1) (Kismet homolog 2) (PPAR-alpha-interacting complex protein 320 kDa) (Peroxisomal proliferator-activated receptor A-interacting complex 320 kDa protein),1.0
92,P36402,TCF7_HUMAN,Transcription factor 7 (TCF-7) (T-cell-specific transcription factor 1) (T-cell factor 1) (TCF-1),1.0
93,Q9Y4B4,ARIP4_HUMAN,Helicase ARIP4 (EC 3.6.4.12) (Androgen receptor-interacting protein 4) (RAD54-like protein 2),1.0
94,Q8N365,CIART_HUMAN,Circadian-associated transcriptional repressor (ChIP-derived repressor of network oscillator) (Chrono) (Computationally highlighted repressor of the network oscillator),1.0
95,Q9Y6I3,EPN1_HUMAN,Epsin-1 (EH domain-binding mitotic phosphoprotein) (EPS-15-interacting protein 1),1.0
96,Q13127,REST_HUMAN,RE1-silencing transcription factor (Neural-restrictive silencer factor) (X2 box repressor),1.0
97,Q9UJU2,LEF1_HUMAN,Lymphoid enhancer-binding factor 1 (LEF-1) (T cell-specific transcription factor 1-alpha) (TCF1-alpha),1.0
98,Q15464,SHB_HUMAN,SH2 domain-containing adapter protein B,1.0
99,Q96JK2,DCAF5_HUMAN,DDB1- and CUL4-associated factor 5 (Breakpoint cluster region protein 2) (BCRP2) (WD repeat-containing protein 22),1.0
100,Q9UKL3,C8AP2_HUMAN,CASP8-associated protein 2 (FLICE-associated huge protein),1.0
101,Q96SB3,NEB2_HUMAN,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),1.0
102,Q9NZT2,OGFR_HUMAN,Opioid growth factor receptor (OGFr) (Protein 7-60) (Zeta-type opioid receptor),1.0
103,P04264,K2C1_HUMAN,"Keratin, type II cytoskeletal 1 (67 kDa cytokeratin) (Cytokeratin-1) (CK-1) (Hair alpha protein) (Keratin-1) (K1) (Type-II keratin Kb1)",1.0
104,O15240,VGF_HUMAN,Neurosecretory protein VGF [Cleaved into: Neuroendocrine regulatory peptide-1 (NERP-1); Neuroendocrine regulatory peptide-2 (NERP-2); VGF-derived peptide TLQP-21; VGF-derived peptide TLQP-62; Antimicrobial peptide VGF[554-577]],1.0
105,Q9NYQ7,CELR3_HUMAN,Cadherin EGF LAG seven-pass G-type receptor 3 (Cadherin family member 11) (Epidermal growth factor-like protein 1) (EGF-like protein 1) (Flamingo homolog 1) (hFmi1) (Multiple epidermal growth factor-like domains protein 2) (Multiple EGF-like domains protein 2),1.0
106,Q9UMX0,UBQL1_HUMAN,Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1),1.0
107,Q16186,ADRM1_HUMAN,Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Proteasome regulatory particle non-ATPase 13) (hRpn13) (Rpn13 homolog),1.0
108,P06401,PRGR_HUMAN,Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3),1.0
109,Q01196,RUNX1_HUMAN,Runt-related transcription factor 1 (Acute myeloid leukemia 1 protein) (Core-binding factor subunit alpha-2) (CBF-alpha-2) (Oncogene AML-1) (Polyomavirus enhancer-binding protein 2 alpha B subunit) (PEA2-alpha B) (PEBP2-alpha B) (SL3-3 enhancer factor 1 alpha B subunit) (SL3/AKV core-binding factor alpha B subunit),1.0
110,P23471,PTPRZ_HUMAN,Receptor-type tyrosine-protein phosphatase zeta (R-PTP-zeta) (EC 3.1.3.48) (Protein-tyrosine phosphatase receptor type Z polypeptide 1) (Protein-tyrosine phosphatase receptor type Z polypeptide 2) (R-PTP-zeta-2),1.0
111,O75145,LIPA3_HUMAN,Liprin-alpha-3 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-3) (PTPRF-interacting protein alpha-3),1.0
112,Q03989,ARI5A_HUMAN,AT-rich interactive domain-containing protein 5A (ARID domain-containing protein 5A) (Modulator recognition factor 1) (MRF-1),1.0
113,O15446,RPA34_HUMAN,DNA-directed RNA polymerase I subunit RPA34 (A34.5) (Antisense to ERCC-1 protein) (ASE-1) (CD3-epsilon-associated protein) (CD3E-associated protein) (DNA-directed RNA polymerase I subunit G) (RNA polymerase I-associated factor PAF49),1.0
114,Q14028,CNGB1_HUMAN,Cyclic nucleotide-gated cation channel beta-1 (Cyclic nucleotide-gated cation channel 4) (CNG channel 4) (CNG-4) (CNG4) (Cyclic nucleotide-gated cation channel gamma) (Cyclic nucleotide-gated cation channel modulatory subunit) (Cyclic nucleotide-gated channel beta-1) (CNG channel beta-1) (Glutamic acid-rich protein) (GARP),1.0
115,Q15532,SSXT_HUMAN,Protein SSXT (Protein SYT) (Synovial sarcoma translocated to X chromosome protein),1.0
116,P56975,NRG3_HUMAN,"Pro-neuregulin-3, membrane-bound isoform (Pro-NRG3) [Cleaved into: Neuregulin-3 (NRG-3)]",1.0
117,Q99684,GFI1_HUMAN,Zinc finger protein Gfi-1 (Growth factor independent protein 1) (Zinc finger protein 163),1.0
118,Q99967,CITE2_HUMAN,Cbp/p300-interacting transactivator 2 (MSG-related protein 1) (MRG-1) (P35srj),1.0
119,P21817,RYR1_HUMAN,Ryanodine receptor 1 (RYR-1) (RyR1) (Skeletal muscle calcium release channel) (Skeletal muscle ryanodine receptor) (Skeletal muscle-type ryanodine receptor) (Type 1 ryanodine receptor),1.0
120,Q9BTK6,PAGR1_HUMAN,PAXIP1-associated glutamate-rich protein 1 (Glutamate-rich coactivator interacting with SRC1) (GAS) (PAXIP1-associated protein 1) (PTIP-associated protein 1),1.0
121,Q9HCD5,NCOA5_HUMAN,Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA),1.0
122,Q92838,EDA_HUMAN,"Ectodysplasin-A (Ectodermal dysplasia protein) (EDA protein) [Cleaved into: Ectodysplasin-A, membrane form; Ectodysplasin-A, secreted form]",1.0
123,Q9UBC1,IKBL1_HUMAN,NF-kappa-B inhibitor-like protein 1 (Inhibitor of kappa B-like protein) (I-kappa-B-like protein) (IkappaBL) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1),1.0
124,Q01851,PO4F1_HUMAN,"POU domain, class 4, transcription factor 1 (Brain-specific homeobox/POU domain protein 3A) (Brain-3A) (Brn-3A) (Homeobox/POU domain protein RDC-1) (Oct-T1)",1.0
125,Q00987,MDM2_HUMAN,E3 ubiquitin-protein ligase Mdm2 (EC 2.3.2.27) (Double minute 2 protein) (Hdm2) (Oncoprotein Mdm2) (RING-type E3 ubiquitin transferase Mdm2) (p53-binding protein Mdm2),1.0
126,O95714,HERC2_HUMAN,E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2),1.0
127,Q5JY77,GASP1_HUMAN,G-protein coupled receptor-associated sorting protein 1 (GASP-1),1.0
128,Q32MZ4,LRRF1_HUMAN,Leucine-rich repeat flightless-interacting protein 1 (LRR FLII-interacting protein 1) (GC-binding factor 2) (TAR RNA-interacting protein),1.0
129,P35638,DDIT3_HUMAN,DNA damage-inducible transcript 3 protein (DDIT-3) (C/EBP zeta) (C/EBP-homologous protein) (CHOP) (C/EBP-homologous protein 10) (CHOP-10) (CCAAT/enhancer-binding protein homologous protein) (Growth arrest and DNA damage-inducible protein GADD153),1.0
130,O15117,FYB1_HUMAN,FYN-binding protein 1 (Adhesion and degranulation promoting adaptor protein) (ADAP) (FYB-120/130) (p120/p130) (FYN-T-binding protein) (SLAP-130) (SLP-76-associated phosphoprotein),1.0
131,O14770,MEIS2_HUMAN,Homeobox protein Meis2 (Meis1-related protein 1),1.0
132,Q05682,CALD1_HUMAN,Caldesmon (CDM),1.0
133,P82094,TMF1_HUMAN,TATA element modulatory factor (TMF) (Androgen receptor coactivator 160 kDa protein) (Androgen receptor-associated protein of 160 kDa),1.0
134,Q6GQQ9,OTU7B_HUMAN,OTU domain-containing protein 7B (EC 3.4.19.12) (Cellular zinc finger anti-NF-kappa-B protein) (Cezanne) (Zinc finger A20 domain-containing protein 1) (Zinc finger protein Cezanne),1.0
135,Q8WXS5,CCG8_HUMAN,Voltage-dependent calcium channel gamma-8 subunit (Neuronal voltage-gated calcium channel gamma-8 subunit) (Transmembrane AMPAR regulatory protein gamma-8) (TARP gamma-8),1.0
136,Q92786,PROX1_HUMAN,Prospero homeobox protein 1 (Homeobox prospero-like protein PROX1) (PROX-1),1.0
137,O15164,TIF1A_HUMAN,Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24),1.0
138,Q9BQI5,SGIP1_HUMAN,SH3-containing GRB2-like protein 3-interacting protein 1 (Endophilin-3-interacting protein),1.0
139,Q18PE1,DOK7_HUMAN,Protein Dok-7 (Downstream of tyrosine kinase 7),1.0
140,Q63ZY3,KANK2_HUMAN,KN motif and ankyrin repeat domain-containing protein 2 (Ankyrin repeat domain-containing protein 25) (Matrix-remodeling-associated protein 3) (SRC-1-interacting protein) (SIP) (SRC-interacting protein) (SRC1-interacting protein),1.0
141,Q96MG2,JSPR1_HUMAN,Junctional sarcoplasmic reticulum protein 1 (Junctional-face membrane protein of 45 kDa homolog) (JP-45),1.0
142,Q9C0B5,ZDHC5_HUMAN,Palmitoyltransferase ZDHHC5 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 5) (DHHC-5) (Zinc finger protein 375),1.0
143,Q8WWV6,FCAMR_HUMAN,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor (Fc alpha/mu receptor) (CD antigen CD351),1.0
144,Q92934,BAD_HUMAN,Bcl2-associated agonist of cell death (BAD) (Bcl-2-binding component 6) (Bcl-2-like protein 8) (Bcl2-L-8) (Bcl-xL/Bcl-2-associated death promoter) (Bcl2 antagonist of cell death),1.0
145,Q9UHD9,UBQL2_HUMAN,Ubiquilin-2 (Chap1) (DSK2 homolog) (Protein linking IAP with cytoskeleton 2) (PLIC-2) (hPLIC-2) (Ubiquitin-like product Chap1/Dsk2),1.0
146,Q6ZWB6,KCTD8_HUMAN,BTB/POZ domain-containing protein KCTD8,1.0
147,Q14CW9,AT7L3_HUMAN,Ataxin-7-like protein 3 (SAGA-associated factor 11 homolog),1.0
