Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
20,P46821,MAP1B_HUMAN,Microtubule-associated protein 1B (MAP-1B) [Cleaved into: MAP1B heavy chain; MAP1 light chain LC1],1.0
21,Q9BYB0,SHAN3_HUMAN,SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2),1.0
22,Q6T4R5,NHS_HUMAN,Nance-Horan syndrome protein (Congenital cataracts and dental anomalies protein),1.0
23,O75179,ANR17_HUMAN,Ankyrin repeat domain-containing protein 17 (Gene trap ankyrin repeat protein) (Serologically defined breast cancer antigen NY-BR-16),1.0
24,Q9HBL0,TENS1_HUMAN,Tensin-1,1.0
25,P39059,COFA1_HUMAN,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],1.0
26,Q7Z6E9,RBBP6_HUMAN,E3 ubiquitin-protein ligase RBBP6 (EC 2.3.2.27) (Proliferation potential-related protein) (Protein P2P-R) (RING-type E3 ubiquitin transferase RBBP6) (Retinoblastoma-binding Q protein 1) (RBQ-1) (Retinoblastoma-binding protein 6) (p53-associated cellular protein of testis),1.0
27,A7KAX9,RHG32_HUMAN,Rho GTPase-activating protein 32 (Brain-specific Rho GTPase-activating protein) (GAB-associated Cdc42/Rac GTPase-activating protein) (GC-GAP) (GTPase regulator interacting with TrkA) (Rho-type GTPase-activating protein 32) (Rho/Cdc42/Rac GTPase-activating protein RICS) (RhoGAP involved in the beta-catenin-N-cadherin and NMDA receptor signaling) (p200RhoGAP) (p250GAP),1.0
28,Q8WXX7,AUTS2_HUMAN,Autism susceptibility gene 2 protein,1.0
29,P39060,COIA1_HUMAN,Collagen alpha-1(XVIII) chain [Cleaved into: Endostatin; Non-collagenous domain 1 (NC1)],1.0
30,Q86UR5,RIMS1_HUMAN,Regulating synaptic membrane exocytosis protein 1 (Rab-3-interacting molecule 1) (RIM 1) (Rab-3-interacting protein 2),1.0
31,Q14980,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22) (NMP-22) (Nuclear mitotic apparatus protein) (NuMA protein) (SP-H antigen),1.0
32,Q86YV5,PRAG1_HUMAN,Inactive tyrosine-protein kinase PRAG1 (PEAK1-related kinase-activating pseudokinase 1) (Pragmin) (Sugen kinase 223) (SgK223),1.0
33,Q5TCY1,TTBK1_HUMAN,Tau-tubulin kinase 1 (EC 2.7.11.1) (Brain-derived tau kinase),1.0
34,Q5JTC6,AMER1_HUMAN,APC membrane recruitment protein 1 (Amer1) (Protein FAM123B) (Wilms tumor gene on the X chromosome protein),1.0
35,Q9UPX8,SHAN2_HUMAN,SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1) (Proline-rich synapse-associated protein 1),1.0
36,Q9NZ56,FMN2_HUMAN,Formin-2,1.0
37,Q01484,ANK2_HUMAN,Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin),1.0
38,O43166,SI1L1_HUMAN,Signal-induced proliferation-associated 1-like protein 1 (SIPA1-like protein 1) (High-risk human papilloma viruses E6 oncoproteins targeted protein 1) (E6-targeted protein 1),1.0
39,Q702N8,XIRP1_HUMAN,Xin actin-binding repeat-containing protein 1 (Cardiomyopathy-associated protein 1),1.0
40,O15061,SYNEM_HUMAN,Synemin (Desmuslin),1.0
41,Q641Q2,WAC2A_HUMAN,WASH complex subunit 2A,1.0
42,Q9H7P9,PKHG2_HUMAN,Pleckstrin homology domain-containing family G member 2 (PH domain-containing family G member 2),1.0
43,O15265,ATX7_HUMAN,Ataxin-7 (Spinocerebellar ataxia type 7 protein),1.0
44,Q07092,COGA1_HUMAN,Collagen alpha-1(XVI) chain,1.0
45,Q9H2D6,TARA_HUMAN,TRIO and F-actin-binding protein (Protein Tara) (Trio-associated repeat on actin),1.0
46,Q8IWZ3,ANKH1_HUMAN,Ankyrin repeat and KH domain-containing protein 1 (HIV-1 Vpr-binding ankyrin repeat protein) (Multiple ankyrin repeats single KH domain) (hMASK),1.0
47,O94885,SASH1_HUMAN,SAM and SH3 domain-containing protein 1 (Proline-glutamate repeat-containing protein),1.0
48,Q9BX66,SRBS1_HUMAN,Sorbin and SH3 domain-containing protein 1 (Ponsin) (SH3 domain protein 5) (SH3P12) (c-Cbl-associated protein) (CAP),1.0
49,P58107,EPIPL_HUMAN,Epiplakin (450 kDa epidermal antigen),1.0
50,Q9H987,SYP2L_HUMAN,Synaptopodin 2-like protein,1.0
51,P53814,SMTN_HUMAN,Smoothelin,1.0
52,Q9H792,PEAK1_HUMAN,Inactive tyrosine-protein kinase PEAK1 (Pseudopodium-enriched atypical kinase 1) (Sugen kinase 269) (Tyrosine-protein kinase SgK269),1.0
53,Q12774,ARHG5_HUMAN,Rho guanine nucleotide exchange factor 5 (Ephexin-3) (Guanine nucleotide regulatory protein TIM) (Oncogene TIM) (Transforming immortalized mammary oncogene) (p60 TIM),1.0
54,A6NGG8,PCARE_HUMAN,Photoreceptor cilium actin regulator,1.0
55,Q969V6,MRTFA_HUMAN,Myocardin-related transcription factor A (MRTF-A) (MKL/myocardin-like protein 1) (Megakaryoblastic leukemia 1 protein) (Megakaryocytic acute leukemia protein),1.0
56,Q4ZHG4,FNDC1_HUMAN,Fibronectin type III domain-containing protein 1 (Activation-associated cDNA protein) (Expressed in synovial lining protein),1.0
57,Q96J92,WNK4_HUMAN,Serine/threonine-protein kinase WNK4 (EC 2.7.11.1) (Protein kinase lysine-deficient 4) (Protein kinase with no lysine 4),1.0
58,Q6UB98,ANR12_HUMAN,Ankyrin repeat domain-containing protein 12 (Ankyrin repeat-containing cofactor 2) (GAC-1 protein),1.0
59,Q14005,IL16_HUMAN,Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)],1.0
60,Q9P1Y5,CAMP3_HUMAN,Calmodulin-regulated spectrin-associated protein 3 (Protein Nezha),1.0
61,Q6UXF1,TM108_HUMAN,Transmembrane protein 108 (Retrolinkin),1.0
62,Q9Y4E1,WAC2C_HUMAN,WASH complex subunit 2C (Vaccinia virus penetration factor) (VPEF),1.0
63,Q14160,SCRIB_HUMAN,Protein scribble homolog (Scribble) (hScrib) (Protein LAP4),1.0
64,Q96JJ6,JPH4_HUMAN,Junctophilin-4 (JP-4) (Junctophilin-like 1 protein),1.0
65,Q12872,SFSWA_HUMAN,"Splicing factor, suppressor of white-apricot homolog (Splicing factor, arginine/serine-rich 8) (Suppressor of white apricot protein homolog)",1.0
66,Q6ZU35,CRACD_HUMAN,Capping protein inhibiting regulator of actin dynamics (Cancer-related regulator of actin dynamics),1.0
67,P11831,SRF_HUMAN,Serum response factor (SRF),1.0
68,Q14031,CO4A6_HUMAN,Collagen alpha-6(IV) chain,1.0
69,Q9P270,SLAI2_HUMAN,SLAIN motif-containing protein 2,1.0
70,O75128,COBL_HUMAN,Protein cordon-bleu,1.0
71,Q9UMS6,SYNP2_HUMAN,Synaptopodin-2 (Genethonin-2) (Myopodin),1.0
72,P25940,CO5A3_HUMAN,Collagen alpha-3(V) chain,1.0
73,Q8IY33,MILK2_HUMAN,MICAL-like protein 2 (Junctional Rab13-binding protein) (Molecule interacting with CasL-like 2) (MICAL-L2),1.0
74,Q96QC0,PP1RA_HUMAN,Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53) (PP1-binding protein of 114 kDa) (Phosphatase 1 nuclear targeting subunit) (Protein FB19) (p99),1.0
75,Q5JRA6,TGO1_HUMAN,Transport and Golgi organization protein 1 homolog (TANGO1) (C219-reactive peptide) (D320) (Melanoma inhibitory activity protein 3),1.0
76,Q8IZC6,CORA1_HUMAN,Collagen alpha-1(XXVII) chain,1.0
77,Q9NRM1,ENAM_HUMAN,Enamelin,1.0
78,A6QL64,AN36A_HUMAN,Ankyrin repeat domain-containing protein 36A,1.0
79,Q8N3V7,SYNPO_HUMAN,Synaptopodin,1.0
80,Q9Y2F5,ICE1_HUMAN,Little elongation complex subunit 1 (Interactor of little elongator complex ELL subunit 1),1.0
81,Q93074,MED12_HUMAN,Mediator of RNA polymerase II transcription subunit 12 (Activator-recruited cofactor 240 kDa component) (ARC240) (CAG repeat protein 45) (Mediator complex subunit 12) (OPA-containing protein) (Thyroid hormone receptor-associated protein complex 230 kDa component) (Trap230) (Trinucleotide repeat-containing gene 11 protein),1.0
82,Q02388,CO7A1_HUMAN,Collagen alpha-1(VII) chain (Long-chain collagen) (LC collagen),1.0
83,Q14993,COJA1_HUMAN,Collagen alpha-1(XIX) chain (Collagen alpha-1(Y) chain),1.0
84,Q9Y2J4,AMOL2_HUMAN,Angiomotin-like protein 2 (Leman coiled-coil protein) (LCCP),1.0
85,O43182,RHG06_HUMAN,Rho GTPase-activating protein 6 (Rho-type GTPase-activating protein 6) (Rho-type GTPase-activating protein RhoGAPX-1),1.0
86,P31942,HNRH3_HUMAN,Heterogeneous nuclear ribonucleoprotein H3 (hnRNP H3) (Heterogeneous nuclear ribonucleoprotein 2H9) (hnRNP 2H9),1.0
87,Q8IZL8,PELP1_HUMAN,"Proline-, glutamic acid- and leucine-rich protein 1 (Modulator of non-genomic activity of estrogen receptor) (Transcription factor HMX3)",1.0
88,Q8IZ21,PHAR4_HUMAN,Phosphatase and actin regulator 4,1.0
89,P29966,MARCS_HUMAN,"Myristoylated alanine-rich C-kinase substrate (MARCKS) (Protein kinase C substrate, 80 kDa protein, light chain) (80K-L protein) (PKCSL)",1.0
90,Q14151,SAFB2_HUMAN,Scaffold attachment factor B2 (SAF-B2),1.0
91,Q9UPQ0,LIMC1_HUMAN,LIM and calponin homology domains-containing protein 1,1.0
92,Q01804,OTUD4_HUMAN,OTU domain-containing protein 4 (EC 3.4.19.12) (HIV-1-induced protein HIN-1),1.0
93,P08572,CO4A2_HUMAN,Collagen alpha-2(IV) chain [Cleaved into: Canstatin],1.0
94,Q8NFW1,COMA1_HUMAN,Collagen alpha-1(XXII) chain,1.0
95,P29400,CO4A5_HUMAN,Collagen alpha-5(IV) chain,1.0
96,O75112,LDB3_HUMAN,LIM domain-binding protein 3 (Protein cypher) (Z-band alternatively spliced PDZ-motif protein),1.0
97,P13942,COBA2_HUMAN,Collagen alpha-2(XI) chain,1.0
98,P53420,CO4A4_HUMAN,Collagen alpha-4(IV) chain,1.0
99,Q5T5Y3,CAMP1_HUMAN,Calmodulin-regulated spectrin-associated protein 1,1.0
100,Q14676,MDC1_HUMAN,Mediator of DNA damage checkpoint protein 1 (Nuclear factor with BRCT domains 1),1.0
101,P12036,NFH_HUMAN,Neurofilament heavy polypeptide (NF-H) (200 kDa neurofilament protein) (Neurofilament triplet H protein),1.0
102,A0JLT2,MED19_HUMAN,Mediator of RNA polymerase II transcription subunit 19 (Lung cancer metastasis-related protein 1) (Mediator complex subunit 19),1.0
103,Q15424,SAFB1_HUMAN,Scaffold attachment factor B1 (SAF-B) (SAF-B1) (HSP27 estrogen response element-TATA box-binding protein) (HSP27 ERE-TATA-binding protein),1.0
104,O43670,ZN207_HUMAN,BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207),1.0
105,Q5TAT6,CODA1_HUMAN,Collagen alpha-1(XIII) chain (COLXIIIA1),1.0
106,O75056,SDC3_HUMAN,Syndecan-3 (SYND3),1.0
107,Q765P7,MTSS2_HUMAN,Protein MTSS 2 (Actin-bundling with BAIAP2 homology protein 1) (ABBA-1) (MTSS1-like protein),1.0
108,Q71F56,MD13L_HUMAN,Mediator of RNA polymerase II transcription subunit 13-like (Mediator complex subunit 13-like) (Thyroid hormone receptor-associated protein 2) (Thyroid hormone receptor-associated protein complex 240 kDa component-like),1.0
109,P12107,COBA1_HUMAN,Collagen alpha-1(XI) chain,1.0
110,O95425,SVIL_HUMAN,Supervillin (Archvillin) (p205/p250),1.0
111,P46100,ATRX_HUMAN,Transcriptional regulator ATRX (EC 3.6.4.12) (ATP-dependent helicase ATRX) (X-linked helicase II) (X-linked nuclear protein) (XNP) (Znf-HX),1.0
112,Q9UQ26,RIMS2_HUMAN,Regulating synaptic membrane exocytosis protein 2 (Rab-3-interacting molecule 2) (RIM 2) (Rab-3-interacting protein 3),1.0
113,Q99501,GA2L1_HUMAN,GAS2-like protein 1 (GAS2-related protein on chromosome 22) (Growth arrest-specific protein 2-like 1),1.0
114,O43312,MTSS1_HUMAN,Protein MTSS 1 (Metastasis suppressor YGL-1) (Metastasis suppressor protein 1) (Missing in metastasis protein),1.0
115,P02458,CO2A1_HUMAN,Collagen alpha-1(II) chain (Alpha-1 type II collagen) [Cleaved into: Collagen alpha-1(II) chain; Chondrocalcin],1.0
116,Q9C0D6,FHDC1_HUMAN,FH2 domain-containing protein 1 (Inverted formin-1),1.0
117,P18827,SDC1_HUMAN,Syndecan-1 (SYND1) (CD antigen CD138),1.0
118,P08123,CO1A2_HUMAN,Collagen alpha-2(I) chain (Alpha-2 type I collagen),1.0
119,P16070,CD44_HUMAN,CD44 antigen (CDw44) (Epican) (Extracellular matrix receptor III) (ECMR-III) (GP90 lymphocyte homing/adhesion receptor) (HUTCH-I) (Heparan sulfate proteoglycan) (Hermes antigen) (Hyaluronate receptor) (Phagocytic glycoprotein 1) (PGP-1) (Phagocytic glycoprotein I) (PGP-I) (CD antigen CD44),1.0
120,Q9UHB6,LIMA1_HUMAN,LIM domain and actin-binding protein 1 (Epithelial protein lost in neoplasm),1.0
121,P02462,CO4A1_HUMAN,Collagen alpha-1(IV) chain [Cleaved into: Arresten],1.0
122,Q8WXH2,JPH3_HUMAN,Junctophilin-3 (JP-3) (Junctophilin type 3) (Trinucleotide repeat-containing gene 22 protein),1.0
123,Q17RW2,COOA1_HUMAN,Collagen alpha-1(XXIV) chain,1.0
124,Q9Y2H0,DLGP4_HUMAN,Disks large-associated protein 4 (DAP-4) (PSD-95/SAP90-binding protein 4) (SAP90/PSD-95-associated protein 4) (SAPAP-4),1.0
125,Q9UI08,EVL_HUMAN,Ena/VASP-like protein (Ena/vasodilator-stimulated phosphoprotein-like),1.0
126,Q14055,CO9A2_HUMAN,Collagen alpha-2(IX) chain,1.0
127,Q7RTP6,MICA3_HUMAN,[F-actin]-monooxygenase MICAL3 (EC 1.14.13.225) (Molecule interacting with CasL protein 3) (MICAL-3),1.0
128,Q8N8S7,ENAH_HUMAN,Protein enabled homolog,1.0
129,O60271,JIP4_HUMAN,C-Jun-amino-terminal kinase-interacting protein 4 (JIP-4) (JNK-interacting protein 4) (Cancer/testis antigen 89) (CT89) (Human lung cancer oncogene 6 protein) (HLC-6) (JNK-associated leucine-zipper protein) (JLP) (Mitogen-activated protein kinase 8-interacting protein 4) (Proliferation-inducing protein 6) (Protein highly expressed in testis) (PHET) (Sperm surface protein) (Sperm-associated antigen 9) (Sperm-specific protein) (Sunday driver 1),1.0
130,Q00587,BORG5_HUMAN,Cdc42 effector protein 1 (Binder of Rho GTPases 5) (Serum protein MSE55),1.0
131,Q9UHV7,MED13_HUMAN,Mediator of RNA polymerase II transcription subunit 13 (Activator-recruited cofactor 250 kDa component) (ARC250) (Mediator complex subunit 13) (Thyroid hormone receptor-associated protein 1) (Thyroid hormone receptor-associated protein complex 240 kDa component) (Trap240) (Vitamin D3 receptor-interacting protein complex component DRIP250) (DRIP250),1.0
132,Q19T08,ECSCR_HUMAN,Endothelial cell-specific chemotaxis regulator (Apoptosis regulator through modulating IAP expression) (ARIA) (Endothelial cell-specific molecule 2),1.0
133,Q6ZSZ5,ARHGI_HUMAN,Rho guanine nucleotide exchange factor 18 (114 kDa Rho-specific guanine nucleotide exchange factor) (p114-Rho-GEF) (p114RhoGEF) (Septin-associated RhoGEF) (SA-RhoGEF),1.0
134,O43823,AKAP8_HUMAN,A-kinase anchor protein 8 (AKAP-8) (A-kinase anchor protein 95 kDa) (AKAP 95),1.0
135,Q13950,RUNX2_HUMAN,Runt-related transcription factor 2 (Acute myeloid leukemia 3 protein) (Core-binding factor subunit alpha-1) (CBF-alpha-1) (Oncogene AML-3) (Osteoblast-specific transcription factor 2) (OSF-2) (Polyomavirus enhancer-binding protein 2 alpha A subunit) (PEA2-alpha A) (PEBP2-alpha A) (SL3-3 enhancer factor 1 alpha A subunit) (SL3/AKV core-binding factor alpha A subunit),1.0
136,P12270,TPR_HUMAN,Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein),1.0
137,Q08AD1,CAMP2_HUMAN,Calmodulin-regulated spectrin-associated protein 2 (Calmodulin-regulated spectrin-associated protein 1-like protein 1),1.0
138,Q53LP3,SWAHC_HUMAN,Ankyrin repeat domain-containing protein SOWAHC (Ankyrin repeat domain-containing protein 57) (Protein sosondowah homolog C),1.0
139,Q9UJ55,MAGL2_HUMAN,MAGE-like protein 2 (Necdin-like protein 1) (Protein nM15),1.0
140,Q14050,CO9A3_HUMAN,Collagen alpha-3(IX) chain,1.0
141,Q07157,ZO1_HUMAN,Tight junction protein ZO-1 (Tight junction protein 1) (Zona occludens protein 1) (Zonula occludens protein 1),1.0
142,P09603,CSF1_HUMAN,Macrophage colony-stimulating factor 1 (CSF-1) (M-CSF) (MCSF) (Lanimostim) [Cleaved into: Processed macrophage colony-stimulating factor 1],1.0
143,O43516,WIPF1_HUMAN,WAS/WASL-interacting protein family member 1 (Protein PRPL-2) (Wiskott-Aldrich syndrome protein-interacting protein) (WASP-interacting protein),1.0
144,Q01955,CO4A3_HUMAN,Collagen alpha-3(IV) chain (Goodpasture antigen) [Cleaved into: Tumstatin],1.0
145,Q9BYV9,BACH2_HUMAN,Transcription regulator protein BACH2 (BTB and CNC homolog 2),1.0
146,Q9NQS7,INCE_HUMAN,Inner centromere protein,1.0
147,Q8NDX1,PSD4_HUMAN,PH and SEC7 domain-containing protein 4 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 B) (Exchange factor for ARF6 B) (Pleckstrin homology and SEC7 domain-containing protein 4) (Telomeric of interleukin-1 cluster protein),1.0
148,Q6ZNL6,FGD5_HUMAN,"FYVE, RhoGEF and PH domain-containing protein 5 (Zinc finger FYVE domain-containing protein 23)",1.0
149,Q9UKN7,MYO15_HUMAN,Unconventional myosin-XV (Unconventional myosin-15),1.0
150,P02461,CO3A1_HUMAN,Collagen alpha-1(III) chain,1.0
151,A6NEL2,SWAHB_HUMAN,Ankyrin repeat domain-containing protein SOWAHB (Ankyrin repeat domain-containing protein 56) (Protein sosondowah homolog B),1.0
152,Q15942,ZYX_HUMAN,Zyxin (Zyxin-2),1.0
153,Q9NP70,AMBN_HUMAN,Ameloblastin,1.0
154,P10636,TAU_HUMAN,Microtubule-associated protein tau (Neurofibrillary tangle protein) (Paired helical filament-tau) (PHF-tau),1.0
155,Q9BWW4,SSBP3_HUMAN,Single-stranded DNA-binding protein 3 (Sequence-specific single-stranded-DNA-binding protein),1.0
156,P25067,CO8A2_HUMAN,Collagen alpha-2(VIII) chain (Endothelial collagen),1.0
157,Q68DK7,MSL1_HUMAN,Male-specific lethal 1 homolog (MSL-1) (Male-specific lethal 1-like 1) (MSL1-like 1) (Male-specific lethal-1 homolog 1),1.0
158,Q13387,JIP2_HUMAN,C-Jun-amino-terminal kinase-interacting protein 2 (JIP-2) (JNK-interacting protein 2) (Islet-brain-2) (IB-2) (JNK MAP kinase scaffold protein 2) (Mitogen-activated protein kinase 8-interacting protein 2),1.0
159,P05997,CO5A2_HUMAN,Collagen alpha-2(V) chain,1.0
160,Q7Z6J0,SH3R1_HUMAN,E3 ubiquitin-protein ligase SH3RF1 (EC 2.3.2.27) (Plenty of SH3s) (Protein POSH) (RING finger protein 142) (RING-type E3 ubiquitin transferase SH3RF1) (SH3 domain-containing RING finger protein 1) (SH3 multiple domains protein 2),1.0
161,Q8WYL5,SSH1_HUMAN,Protein phosphatase Slingshot homolog 1 (EC 3.1.3.16) (EC 3.1.3.48) (SSH-like protein 1) (SSH-1L) (hSSH-1L),1.0
162,Q9NYB9,ABI2_HUMAN,Abl interactor 2 (Abelson interactor 2) (Abi-2) (Abl-binding protein 3) (AblBP3) (Arg-binding protein 1) (ArgBP1),1.0
163,P20908,CO5A1_HUMAN,Collagen alpha-1(V) chain,1.0
164,Q86Y22,CONA1_HUMAN,Collagen alpha-1(XXIII) chain,1.0
165,Q9UJU2,LEF1_HUMAN,Lymphoid enhancer-binding factor 1 (LEF-1) (T cell-specific transcription factor 1-alpha) (TCF1-alpha),1.0
166,P20849,CO9A1_HUMAN,Collagen alpha-1(IX) chain,1.0
167,Q9BXS0,COPA1_HUMAN,Collagen alpha-1(XXV) chain (Alzheimer disease amyloid-associated protein) (AMY) (CLAC-P) [Cleaved into: Collagen-like Alzheimer amyloid plaque component (CLAC)],1.0
168,Q96SB3,NEB2_HUMAN,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),1.0
169,Q93052,LPP_HUMAN,Lipoma-preferred partner (LIM domain-containing preferred translocation partner in lipoma),1.0
170,O94875,SRBS2_HUMAN,Sorbin and SH3 domain-containing protein 2 (Arg-binding protein 2) (ArgBP2) (Arg/Abl-interacting protein 2) (Sorbin),1.0
171,Q9UHB7,AFF4_HUMAN,AF4/FMR2 family member 4 (ALL1-fused gene from chromosome 5q31 protein) (Protein AF-5q31) (Major CDK9 elongation factor-associated protein),1.0
172,Q5JPF3,AN36C_HUMAN,Ankyrin repeat domain-containing protein 36C (Protein immuno-reactive with anti-PTH polyclonal antibodies),1.0
173,P02452,CO1A1_HUMAN,Collagen alpha-1(I) chain (Alpha-1 type I collagen),1.0
174,Q9UBW5,BIN2_HUMAN,Bridging integrator 2 (Breast cancer-associated protein 1),1.0
175,Q68DC2,ANKS6_HUMAN,Ankyrin repeat and SAM domain-containing protein 6 (Ankyrin repeat domain-containing protein 14) (SamCystin) (Sterile alpha motif domain-containing protein 6) (SAM domain-containing protein 6),1.0
176,O00592,PODXL_HUMAN,Podocalyxin (GCTM-2 antigen) (Gp200) (Podocalyxin-like protein 1) (PC) (PCLP-1),1.0
177,Q9ULJ8,NEB1_HUMAN,Neurabin-1 (Neurabin-I) (Neural tissue-specific F-actin-binding protein I) (Protein phosphatase 1 regulatory subunit 9A),1.0
178,Q8TF74,WIPF2_HUMAN,WAS/WASL-interacting protein family member 2 (WASP-interacting protein-related protein) (WIP- and CR16-homologous protein) (WIP-related protein),1.0
179,Q6NYC8,PPR18_HUMAN,Phostensin (Protein phosphatase 1 F-actin cytoskeleton-targeting subunit) (Protein phosphatase 1 regulatory subunit 18),1.0
180,Q68EM7,RHG17_HUMAN,Rho GTPase-activating protein 17 (Rho-type GTPase-activating protein 17) (RhoGAP interacting with CIP4 homologs protein 1) (RICH-1),1.0
181,Q5TA76,LCE3A_HUMAN,Late cornified envelope protein 3A (Late envelope protein 13),1.0
182,A6NHN0,OTOL1_HUMAN,Otolin-1,1.0
183,O75167,PHAR2_HUMAN,Phosphatase and actin regulator 2,1.0
184,Q6ZSG2,INSY2_HUMAN,Inhibitory synaptic factor 2A (InSyn2),1.0
185,Q68CZ2,TENS3_HUMAN,Tensin-3 (Tensin-like SH2 domain-containing protein 1) (Tumor endothelial marker 6),1.0
186,P07197,NFM_HUMAN,Neurofilament medium polypeptide (NF-M) (160 kDa neurofilament protein) (Neurofilament 3) (Neurofilament triplet M protein),1.0
187,Q2UY09,COSA1_HUMAN,Collagen alpha-1(XXVIII) chain,1.0
188,Q9UN86,G3BP2_HUMAN,Ras GTPase-activating protein-binding protein 2 (G3BP-2) (GAP SH3 domain-binding protein 2),1.0
189,P50552,VASP_HUMAN,Vasodilator-stimulated phosphoprotein (VASP),1.0
190,Q6ZRV2,FA83H_HUMAN,Protein FAM83H,1.0
191,O15117,FYB1_HUMAN,FYN-binding protein 1 (Adhesion and degranulation promoting adaptor protein) (ADAP) (FYB-120/130) (p120/p130) (FYN-T-binding protein) (SLAP-130) (SLP-76-associated phosphoprotein),1.0
192,Q05682,CALD1_HUMAN,Caldesmon (CDM),1.0
193,Q8IVT2,MISP_HUMAN,Mitotic interactor and substrate of PLK1 (Mitotic spindle positioning protein),1.0
194,Q9NZW4,DSPP_HUMAN,Dentin sialophosphoprotein [Cleaved into: Dentin phosphoprotein (Dentin phosphophoryn) (DPP); Dentin sialoprotein (DSP)],1.0
