Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
11,Q9NR09,BIRC6_HUMAN,Baculoviral IAP repeat-containing protein 6 (EC 2.3.2.27) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON),1.0
12,Q6ZNA4,RN111_HUMAN,E3 ubiquitin-protein ligase Arkadia (EC 2.3.2.27) (RING finger protein 111) (hRNF111) (RING-type E3 ubiquitin transferase Arkadia),1.0
13,Q15751,HERC1_HUMAN,Probable E3 ubiquitin-protein ligase HERC1 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 1) (HECT-type E3 ubiquitin transferase HERC1) (p532) (p619),1.0
14,P46379,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),1.0
15,O94885,SASH1_HUMAN,SAM and SH3 domain-containing protein 1 (Proline-glutamate repeat-containing protein),1.0
16,Q9H1B7,I2BPL_HUMAN,Probable E3 ubiquitin-protein ligase IRF2BPL (EC 2.3.2.27) (Enhanced at puberty protein 1) (Interferon regulatory factor 2-binding protein-like),1.0
17,Q9UQB3,CTND2_HUMAN,Catenin delta-2 (Delta-catenin) (GT24) (Neural plakophilin-related ARM-repeat protein) (NPRAP) (Neurojungin),1.0
18,Q9H992,MARH7_HUMAN,E3 ubiquitin-protein ligase MARCHF7 (EC 2.3.2.27) (Axotrophin) (Membrane-associated RING finger protein 7) (Membrane-associated RING-CH protein VII) (MARCH-VII) (RING finger protein 177) (RING-type E3 ubiquitin transferase MARCHF7),1.0
19,Q9ULT6,ZNRF3_HUMAN,E3 ubiquitin-protein ligase ZNRF3 (EC 2.3.2.27) (RING finger protein 203) (RING-type E3 ubiquitin transferase ZNRF3) (Zinc/RING finger protein 3),1.0
20,Q9ULT8,HECD1_HUMAN,E3 ubiquitin-protein ligase HECTD1 (EC 2.3.2.26) (E3 ligase for inhibin receptor) (EULIR) (HECT domain-containing protein 1) (HECT-type E3 ubiquitin transferase HECTD1),1.0
21,Q8TEJ3,SH3R3_HUMAN,E3 ubiquitin-protein ligase SH3RF3 (EC 2.3.2.27) (Plenty of SH3s 2) (SH3 domain-containing RING finger protein 3) (SH3 multiple domains protein 4),1.0
22,Q9H0J4,QRIC2_HUMAN,Glutamine-rich protein 2,1.0
23,Q9NS56,TOPRS_HUMAN,E3 ubiquitin-protein ligase Topors (EC 2.3.2.27) (RING-type E3 ubiquitin transferase Topors) (SUMO1-protein E3 ligase Topors) (Topoisomerase I-binding RING finger protein) (Topoisomerase I-binding arginine/serine-rich protein) (Tumor suppressor p53-binding protein 3) (p53-binding protein 3) (p53BP3),1.0
24,Q9Y4D8,HECD4_HUMAN,Probable E3 ubiquitin-protein ligase HECTD4 (EC 2.3.2.26) (HECT domain-containing protein 4) (HECT-type E3 ubiquitin transferase HECTD4),1.0
25,Q12947,FOXF2_HUMAN,Forkhead box protein F2 (Forkhead-related activator 2) (FREAC-2) (Forkhead-related protein FKHL6) (Forkhead-related transcription factor 2),1.0
26,Q9P275,UBP36_HUMAN,Ubiquitin carboxyl-terminal hydrolase 36 (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36),1.0
27,Q5T4S7,UBR4_HUMAN,E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (600 kDa retinoblastoma protein-associated factor) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Retinoblastoma-associated factor of 600 kDa) (RBAF600) (p600) (Zinc finger UBR1-type protein 1),1.0
28,Q9UPN9,TRI33_HUMAN,E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33),1.0
29,Q9NVW2,RNF12_HUMAN,E3 ubiquitin-protein ligase RLIM (EC 2.3.2.27) (LIM domain-interacting RING finger protein) (RING finger LIM domain-binding protein) (R-LIM) (RING finger protein 12) (RING-type E3 ubiquitin transferase RLIM) (Renal carcinoma antigen NY-REN-43),1.0
30,Q86UK7,ZN598_HUMAN,E3 ubiquitin-protein ligase ZNF598 (EC 2.3.2.27) (Zinc finger protein 598),1.0
31,Q8NA82,MARHA_HUMAN,Probable E3 ubiquitin-protein ligase MARCHF10 (EC 2.3.2.27) (Membrane-associated RING finger protein 10) (Membrane-associated RING-CH protein X) (MARCH-X) (RING finger protein 190) (RING-type E3 ubiquitin transferase MARCHF10),1.0
32,O43670,ZN207_HUMAN,BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207),1.0
33,Q9HCI5,MAGE1_HUMAN,Melanoma-associated antigen E1 (Alpha-dystrobrevin-associated MAGE Protein) (DAMAGE) (Hepatocellular carcinoma-associated protein 1) (MAGE-E1 antigen),1.0
34,O15169,AXIN1_HUMAN,Axin-1 (Axis inhibition protein 1) (hAxin),1.0
35,P11161,EGR2_HUMAN,E3 SUMO-protein ligase EGR2 (EC 2.3.2.-) (AT591) (E3 SUMO-protein transferase ERG2) (Early growth response protein 2) (EGR-2) (Zinc finger protein Krox-20),1.0
36,P38398,BRCA1_HUMAN,Breast cancer type 1 susceptibility protein (EC 2.3.2.27) (RING finger protein 53) (RING-type E3 ubiquitin transferase BRCA1),1.0
37,Q9UPN4,CP131_HUMAN,Centrosomal protein of 131 kDa (5-azacytidine-induced protein 1) (Pre-acrosome localization protein 1),1.0
38,Q9UJ55,MAGL2_HUMAN,MAGE-like protein 2 (Necdin-like protein 1) (Protein nM15),1.0
39,Q9BUL5,PHF23_HUMAN,PHD finger protein 23 (PDH-containing protein JUNE-1),1.0
40,O75081,MTG16_HUMAN,Protein CBFA2T3 (MTG8-related protein 2) (Myeloid translocation gene on chromosome 16 protein) (hMTG16) (Zinc finger MYND domain-containing protein 4),1.0
41,Q8NHG8,ZNRF2_HUMAN,E3 ubiquitin-protein ligase ZNRF2 (EC 2.3.2.27) (Protein Ells2) (RING finger protein 202) (RING-type E3 ubiquitin transferase ZNRF2) (Zinc/RING finger protein 2),1.0
42,Q68DK7,MSL1_HUMAN,Male-specific lethal 1 homolog (MSL-1) (Male-specific lethal 1-like 1) (MSL1-like 1) (Male-specific lethal-1 homolog 1),1.0
43,Q7Z6J0,SH3R1_HUMAN,E3 ubiquitin-protein ligase SH3RF1 (EC 2.3.2.27) (Plenty of SH3s) (Protein POSH) (RING finger protein 142) (RING-type E3 ubiquitin transferase SH3RF1) (SH3 domain-containing RING finger protein 1) (SH3 multiple domains protein 2),1.0
44,Q96JK2,DCAF5_HUMAN,DDB1- and CUL4-associated factor 5 (Breakpoint cluster region protein 2) (BCRP2) (WD repeat-containing protein 22),1.0
45,Q9UER7,DAXX_HUMAN,Death domain-associated protein 6 (Daxx) (hDaxx) (ETS1-associated protein 1) (EAP1) (Fas death domain-associated protein),1.0
46,Q13227,GPS2_HUMAN,G protein pathway suppressor 2 (GPS-2),1.0
47,O94875,SRBS2_HUMAN,Sorbin and SH3 domain-containing protein 2 (Arg-binding protein 2) (ArgBP2) (Arg/Abl-interacting protein 2) (Sorbin),1.0
48,Q9UMX0,UBQL1_HUMAN,Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1),1.0
49,Q9Y6H5,SNCAP_HUMAN,Synphilin-1 (Sph1) (Alpha-synuclein-interacting protein),1.0
50,Q8WVC0,LEO1_HUMAN,RNA polymerase-associated protein LEO1 (Replicative senescence down-regulated leo1-like protein),1.0
51,Q14669,TRIPC_HUMAN,E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (E3 ubiquitin-protein ligase for Arf) (ULF) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12),1.0
52,Q8ND25,ZNRF1_HUMAN,E3 ubiquitin-protein ligase ZNRF1 (EC 2.3.2.27) (Nerve injury-induced gene 283 protein) (RING-type E3 ubiquitin transferase ZNRF1) (Zinc/RING finger protein 1),1.0
53,Q8N488,RYBP_HUMAN,RING1 and YY1-binding protein (Apoptin-associating protein 1) (APAP-1) (Death effector domain-associated factor) (DED-associated factor) (YY1 and E4TF1-associated factor 1),1.0
54,Q00987,MDM2_HUMAN,E3 ubiquitin-protein ligase Mdm2 (EC 2.3.2.27) (Double minute 2 protein) (Hdm2) (Oncoprotein Mdm2) (RING-type E3 ubiquitin transferase Mdm2) (p53-binding protein Mdm2),1.0
55,O95714,HERC2_HUMAN,E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2),1.0
56,Q8NG27,PJA1_HUMAN,E3 ubiquitin-protein ligase Praja-1 (Praja1) (EC 2.3.2.27) (RING finger protein 70) (RING-type E3 ubiquitin transferase Praja-1),1.0
57,O00257,CBX4_HUMAN,E3 SUMO-protein ligase CBX4 (EC 2.3.2.-) (Chromobox protein homolog 4) (Polycomb 2 homolog) (Pc2) (hPc2),1.0
58,O15164,TIF1A_HUMAN,Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24),1.0
59,Q99942,RNF5_HUMAN,E3 ubiquitin-protein ligase RNF5 (EC 2.3.2.27) (Protein G16) (RING finger protein 5) (RING-type E3 ubiquitin transferase RNF5) (Ram1 homolog) (HsRma1),1.0
60,Q9NRJ4,TULP4_HUMAN,Tubby-related protein 4 (Tubby superfamily protein) (Tubby-like protein 4),1.0
61,Q75N03,HAKAI_HUMAN,E3 ubiquitin-protein ligase Hakai (EC 2.3.2.27) (Casitas B-lineage lymphoma-transforming sequence-like protein 1) (c-Cbl-like protein 1) (RING finger protein 188) (RING-type E3 ubiquitin transferase Hakai),1.0
62,P22681,CBL_HUMAN,E3 ubiquitin-protein ligase CBL (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene) (Proto-oncogene c-Cbl) (RING finger protein 55) (RING-type E3 ubiquitin transferase CBL) (Signal transduction protein CBL),1.0
63,Q6PJ61,FBX46_HUMAN,F-box only protein 46 (F-box only protein 34-like),1.0
64,Q96JP5,ZFP91_HUMAN,E3 ubiquitin-protein ligase ZFP91 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase ZFP91) (Zinc finger protein 757) (Zinc finger protein 91 homolog) (Zfp-91),1.0
65,Q96S59,RANB9_HUMAN,Ran-binding protein 9 (RanBP9) (BPM-L) (BPM90) (Ran-binding protein M) (RanBPM) (RanBP7),1.0
66,Q04323,UBXN1_HUMAN,UBX domain-containing protein 1 (SAPK substrate protein 1) (UBA/UBX 33.3 kDa protein),0.99
67,Q5U5Q3,MEX3C_HUMAN,RNA-binding E3 ubiquitin-protein ligase MEX3C (EC 2.3.2.27) (RING finger and KH domain-containing protein 2) (RING finger protein 194) (RING-type E3 ubiquitin transferase MEX3C),0.99
68,Q8NCN4,RN169_HUMAN,E3 ubiquitin-protein ligase RNF169 (EC 2.3.2.27) (RING finger protein 169) (RING-type E3 ubiquitin transferase RNF169),0.99
69,Q13263,TIF1B_HUMAN,Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-associated protein 1) (KAP-1) (KRAB-interacting protein 1) (KRIP-1) (Nuclear corepressor KAP-1) (RING finger protein 96) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28),0.99
70,Q96BH1,RNF25_HUMAN,E3 ubiquitin-protein ligase RNF25 (EC 2.3.2.27) (RING finger protein 25) (RING-type E3 ubiquitin transferase RNF25),0.99
71,O14512,SOCS7_HUMAN,"Suppressor of cytokine signaling 7 (SOCS-7) (Nck, Ash and phospholipase C gamma-binding protein) (Nck-associated protein 4) (NAP-4)",0.99
72,Q9H9P5,UNKL_HUMAN,Putative E3 ubiquitin-protein ligase UNKL (EC 2.3.2.-) (RING finger protein unkempt-like) (Zinc finger CCCH domain-containing protein 5-like),0.99
73,Q92574,TSC1_HUMAN,Hamartin (Tuberous sclerosis 1 protein),0.99
74,Q8N726,ARF_HUMAN,Tumor suppressor ARF (Alternative reading frame) (ARF) (Cyclin-dependent kinase inhibitor 2A) (p14ARF),0.99
75,O43164,PJA2_HUMAN,E3 ubiquitin-protein ligase Praja-2 (Praja2) (EC 2.3.2.27) (RING finger protein 131) (RING-type E3 ubiquitin transferase Praja-2),0.99
76,Q92560,BAP1_HUMAN,Ubiquitin carboxyl-terminal hydrolase BAP1 (EC 3.4.19.12) (BRCA1-associated protein 1) (Cerebral protein 6),0.99
77,Q9Y252,RNF6_HUMAN,E3 ubiquitin-protein ligase RNF6 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RNF6),0.99
78,P60006,APC15_HUMAN,Anaphase-promoting complex subunit 15 (APC15),0.99
79,Q5D1E8,ZC12A_HUMAN,Endoribonuclease ZC3H12A (EC 3.1.-.-) (Monocyte chemotactic protein-induced protein 1) (MCP-induced protein 1) (MCPIP-1) (Regnase-1) (Reg1) (Zinc finger CCCH domain-containing protein 12A),0.99
80,Q92541,RTF1_HUMAN,RNA polymerase-associated protein RTF1 homolog,0.99
81,Q96EB6,SIR1_HUMAN,NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)],0.99
82,Q8IYW5,RN168_HUMAN,E3 ubiquitin-protein ligase RNF168 (hRNF168) (EC 2.3.2.27) (RING finger protein 168) (RING-type E3 ubiquitin transferase RNF168),0.99
83,Q3KP66,INAVA_HUMAN,Innate immunity activator protein,0.99
84,Q9P0J7,KCMF1_HUMAN,E3 ubiquitin-protein ligase KCMF1 (EC 2.3.2.27) (FGF-induced in gastric cancer) (Potassium channel modulatory factor) (PCMF) (RING-type E3 ubiquitin transferase KCMF1) (ZZ-type zinc finger-containing protein 1),0.99
85,Q8IU81,I2BP1_HUMAN,Interferon regulatory factor 2-binding protein 1 (IRF-2-binding protein 1) (IRF-2BP1) (Probable E3 ubiquitin-protein ligase IRF2BP1) (EC 2.3.2.27) (Probable RING-type E3 ubiquitin transferase IRF2BP1),0.99
86,Q96PM9,Z385A_HUMAN,Zinc finger protein 385A (Hematopoietic zinc finger protein) (Retinal zinc finger protein),0.99
87,Q9NTX7,RN146_HUMAN,E3 ubiquitin-protein ligase RNF146 (EC 2.3.2.27) (Dactylidin) (Iduna) (RING finger protein 146) (RING-type E3 ubiquitin transferase RNF146),0.99
88,Q6PCT2,FXL19_HUMAN,F-box/LRR-repeat protein 19 (F-box and leucine-rich repeat protein 19),0.99
89,Q9P2P5,HECW2_HUMAN,"E3 ubiquitin-protein ligase HECW2 (EC 2.3.2.26) (HECT, C2 and WW domain-containing protein 2) (HECT-type E3 ubiquitin transferase HECW2) (NEDD4-like E3 ubiquitin-protein ligase 2)",0.99
90,Q86VY4,TSYL5_HUMAN,Testis-specific Y-encoded-like protein 5 (TSPY-like protein 5),0.99
91,Q6VN20,RBP10_HUMAN,Ran-binding protein 10 (RanBP10),0.99
92,Q96PX1,RN157_HUMAN,E3 ubiquitin ligase RNF157 (EC 2.3.2.27) (RING finger protein 157) (RING-type E3 ubiquitin transferase RNF157),0.99
93,Q8TEC5,SH3R2_HUMAN,E3 ubiquitin-protein ligase SH3RF2 (EC 2.3.2.27) (Heart protein phosphatase 1-binding protein) (HEPP1) (POSH-eliminating RING protein) (Protein phosphatase 1 regulatory subunit 39) (RING finger protein 158) (RING-type E3 ubiquitin transferase SH3RF2) (SH3 domain-containing RING finger protein 2),0.99
94,O15541,R113A_HUMAN,E3 ubiquitin-protein ligase RNF113A (EC 2.3.2.27) (Cwc24 homolog) (RING finger protein 113A) (Zinc finger protein 183),0.99
95,Q6P3S6,FBX42_HUMAN,F-box only protein 42 (Just one F-box and Kelch domain-containing protein),0.99
96,Q9NQC1,JADE2_HUMAN,E3 ubiquitin-protein ligase Jade-2 (EC 2.3.2.27) (Jade family PHD finger protein 2) (PHD finger protein 15),0.99
97,Q96JG8,MAGD4_HUMAN,Melanoma-associated antigen D4 (MAGE-D4 antigen) (MAGE-E1 antigen),0.98
98,Q96EP1,CHFR_HUMAN,E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING finger protein 196) (RING-type E3 ubiquitin transferase CHFR),0.98
99,Q06587,RING1_HUMAN,E3 ubiquitin-protein ligase RING1 (EC 2.3.2.27) (Polycomb complex protein RING1) (RING finger protein 1) (RING-type E3 ubiquitin transferase RING1) (Really interesting new gene 1 protein),0.98
100,O94972,TRI37_HUMAN,E3 ubiquitin-protein ligase TRIM37 (EC 2.3.2.27) (Mulibrey nanism protein) (RING-type E3 ubiquitin transferase TRIM37) (Tripartite motif-containing protein 37),0.98
101,Q99618,CDCA3_HUMAN,Cell division cycle-associated protein 3 (Gene-rich cluster protein C8) (Trigger of mitotic entry protein 1) (TOME-1),0.98
102,Q68DV7,RNF43_HUMAN,E3 ubiquitin-protein ligase RNF43 (EC 2.3.2.27) (RING finger protein 43) (RING-type E3 ubiquitin transferase RNF43),0.98
103,Q5TC82,RC3H1_HUMAN,Roquin-1 (Roquin) (EC 2.3.2.27) (RING finger and C3H zinc finger protein 1) (RING finger and CCCH-type zinc finger domain-containing protein 1) (RING finger protein 198),0.98
104,Q9H0F6,SHRPN_HUMAN,Sharpin (Shank-associated RH domain-interacting protein) (Shank-interacting protein-like 1) (hSIPL1),0.98
105,Q8NHZ8,CDC26_HUMAN,Anaphase-promoting complex subunit CDC26 (Anaphase-promoting complex subunit 12) (APC12) (Cell division cycle protein 26 homolog),0.98
106,Q9C0C9,UBE2O_HUMAN,(E3-independent) E2 ubiquitin-conjugating enzyme (EC 2.3.2.24) (E2/E3 hybrid ubiquitin-protein ligase UBE2O) (Ubiquitin carrier protein O) (Ubiquitin-conjugating enzyme E2 O) (Ubiquitin-conjugating enzyme E2 of 230 kDa) (Ubiquitin-conjugating enzyme E2-230K) (Ubiquitin-protein ligase O),0.98
107,Q9H0F5,RNF38_HUMAN,E3 ubiquitin-protein ligase RNF38 (EC 2.3.2.27) (RING finger protein 38) (RING-type E3 ubiquitin transferase RNF38),0.98
108,Q8TC41,RN217_HUMAN,Probable E3 ubiquitin-protein ligase RNF217 (EC 2.3.2.31) (IBR domain-containing protein 1) (RING finger protein 217),0.98
109,P51617,IRAK1_HUMAN,Interleukin-1 receptor-associated kinase 1 (IRAK-1) (EC 2.7.11.1),0.98
110,Q15811,ITSN1_HUMAN,Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17),0.98
111,Q8TB68,PRR7_HUMAN,Proline-rich protein 7 (Synaptic proline-rich membrane protein),0.98
112,O60927,PP1RB_HUMAN,E3 ubiquitin-protein ligase PPP1R11 (EC 2.3.2.27) (Hemochromatosis candidate gene V protein) (HCG V) (Protein phosphatase 1 regulatory subunit 11) (Protein phosphatase inhibitor 3),0.98
113,Q13064,MKRN3_HUMAN,Probable E3 ubiquitin-protein ligase makorin-3 (EC 2.3.2.27) (RING finger protein 63) (RING-type E3 ubiquitin transferase makorin-3) (Zinc finger protein 127),0.98
114,O95628,CNOT4_HUMAN,CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4),0.98
115,Q969W9,PMEPA_HUMAN,Protein TMEPAI (Prostate transmembrane protein androgen induced 1) (Solid tumor-associated 1 protein) (Transmembrane prostate androgen-induced protein),0.98
116,Q9Y5V3,MAGD1_HUMAN,Melanoma-associated antigen D1 (MAGE tumor antigen CCF) (MAGE-D1 antigen) (Neurotrophin receptor-interacting MAGE homolog),0.98
117,Q15025,TNIP1_HUMAN,TNFAIP3-interacting protein 1 (A20-binding inhibitor of NF-kappa-B activation 1) (ABIN-1) (HIV-1 Nef-interacting protein) (Nef-associated factor 1) (Naf1) (Nip40-1) (Virion-associated nuclear shuttling protein) (VAN) (hVAN),0.97
118,Q4G163,FBX43_HUMAN,F-box only protein 43 (Endogenous meiotic inhibitor 2),0.97
119,Q6ZMZ0,RN19B_HUMAN,E3 ubiquitin-protein ligase RNF19B (EC 2.3.2.31) (IBR domain-containing protein 3) (Natural killer lytic-associated molecule) (RING finger protein 19B),0.97
120,Q96JN8,NEUL4_HUMAN,Neuralized-like protein 4,0.97
121,Q9NZ52,GGA3_HUMAN,"ADP-ribosylation factor-binding protein GGA3 (Golgi-localized, gamma ear-containing, ARF-binding protein 3)",0.97
122,Q9NZJ0,DTL_HUMAN,Denticleless protein homolog (DDB1- and CUL4-associated factor 2) (Lethal(2) denticleless protein homolog) (Retinoic acid-regulated nuclear matrix-associated protein),0.97
123,Q8WV44,TRI41_HUMAN,E3 ubiquitin-protein ligase TRIM41 (EC 2.3.2.27) (RING finger-interacting protein with C kinase) (RINCK) (RING-type E3 ubiquitin transferase TRIM41) (Tripartite motif-containing protein 41),0.97
124,Q96PU5,NED4L_HUMAN,E3 ubiquitin-protein ligase NEDD4-like (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NED4L) (NEDD4.2) (Nedd4-2),0.97
125,Q96HY6,DDRGK_HUMAN,DDRGK domain-containing protein 1 (Dashurin) (UFM1-binding and PCI domain-containing protein 1),0.97
126,Q8TF61,FBX41_HUMAN,F-box only protein 41,0.96
127,Q9P2G1,AKIB1_HUMAN,Ankyrin repeat and IBR domain-containing protein 1 (EC 2.3.2.31),0.96
128,Q9Y6X2,PIAS3_HUMAN,E3 SUMO-protein ligase PIAS3 (EC 2.3.2.-) (E3 SUMO-protein transferase PIAS3) (Protein inhibitor of activated STAT protein 3),0.96
129,O14514,AGRB1_HUMAN,Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)],0.96
130,Q14C86,GAPD1_HUMAN,GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6),0.96
131,Q76N89,HECW1_HUMAN,"E3 ubiquitin-protein ligase HECW1 (EC 2.3.2.26) (HECT, C2 and WW domain-containing protein 1) (HECT-type E3 ubiquitin transferase HECW1) (NEDD4-like E3 ubiquitin-protein ligase 1) (hNEDL1)",0.96
132,Q9GZR1,SENP6_HUMAN,Sentrin-specific protease 6 (EC 3.4.22.-) (SUMO-1-specific protease 1) (Sentrin/SUMO-specific protease SENP6),0.96
133,Q5VTB9,RN220_HUMAN,E3 ubiquitin-protein ligase RNF220 (EC 2.3.2.27) (RING finger protein 220) (RING-type E3 ubiquitin transferase RNF220),0.96
134,Q86YJ5,MARH9_HUMAN,E3 ubiquitin-protein ligase MARCHF9 (EC 2.3.2.27) (Membrane-associated RING finger protein 9) (Membrane-associated RING-CH protein IX) (MARCH-IX) (RING finger protein 179) (RING-type E3 ubiquitin transferase MARCHF9),0.96
135,Q8N7E2,CBLL2_HUMAN,E3 ubiquitin-protein ligase CBLL2 (EC 2.3.2.27) (Cbl proto-oncogene-like protein 2) (RING-type E3 ubiquitin transferase ZNF645) (Zinc finger protein 645) (c-Cbl-like protein 2),0.96
136,A8K0Z3,WASH1_HUMAN,WASH complex subunit 1 (CXYorf1-like protein on chromosome 9) (Protein FAM39E) (WAS protein family homolog 1),0.96
137,Q9Y4L5,RN115_HUMAN,E3 ubiquitin-protein ligase RNF115 (EC 2.3.2.27) (RING finger protein 115) (RING-type E3 ubiquitin transferase RNF115) (Rabring 7) (Zinc finger protein 364),0.96
138,P35227,PCGF2_HUMAN,Polycomb group RING finger protein 2 (DNA-binding protein Mel-18) (RING finger protein 110) (Zinc finger protein 144),0.95
139,Q13501,SQSTM_HUMAN,Sequestosome-1 (EBI3-associated protein of 60 kDa) (EBIAP) (p60) (Phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa) (Ubiquitin-binding protein p62),0.95
140,Q96T88,UHRF1_HUMAN,E3 ubiquitin-protein ligase UHRF1 (EC 2.3.2.27) (Inverted CCAAT box-binding protein of 90 kDa) (Nuclear protein 95) (Nuclear zinc finger protein Np95) (HuNp95) (hNp95) (RING finger protein 106) (RING-type E3 ubiquitin transferase UHRF1) (Transcription factor ICBP90) (Ubiquitin-like PHD and RING finger domain-containing protein 1) (hUHRF1) (Ubiquitin-like-containing PHD and RING finger domains protein 1),0.95
141,P23443,KS6B1_HUMAN,Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (Serine/threonine-protein kinase 14A) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA),0.95
142,Q9BV68,RN126_HUMAN,E3 ubiquitin-protein ligase RNF126 (EC 2.3.2.27) (RING finger protein 126),0.95
143,C4AMC7,WASH3_HUMAN,Putative WAS protein family homolog 3 (Protein FAM39DP),0.95
144,Q9H2X6,HIPK2_HUMAN,Homeodomain-interacting protein kinase 2 (hHIPk2) (EC 2.7.11.1),0.95
