UniProt_ID,approach,region,seg_idx,score
P17948,concatenated,Cytoplasmic,,0.4209576044728785
P05556,concatenated,Cytoplasmic,,0.19258137491881883
P10747,concatenated,Cytoplasmic,,0.46485619128567457
P61073,concatenated,Cytoplasmic,,0.21655264118577827
Q15303,concatenated,Cytoplasmic,,0.7707305070670378
O00254,concatenated,Cytoplasmic,,0.21780041626903415
Q9Y624,concatenated,Cytoplasmic,,0.31315165419417096
P31645,concatenated,Cytoplasmic,,0.3510724395542263
P49146,concatenated,Cytoplasmic,,0.125507010784975
P13569,concatenated,Cytoplasmic,,0.48807950216019036
Q03135,concatenated,Cytoplasmic,,0.0939413384601818
P15941,concatenated,Transmembrane,,0.525997358332251
Q7Z434,concatenated,Transmembrane,,0.5106724733026158
Q9BR39,concatenated,Transmembrane,,0.40154975756564737
O43561,concatenated,Transmembrane,,0.5347628505405719
P31431,concatenated,Transmembrane,,0.4623102339986007
O75445,concatenated,Transmembrane,,0.5340124596043605
Q9UM73,concatenated,Transmembrane,,0.5290813647025467
Q9H461,concatenated,Transmembrane,,0.47868494886263413
O14763,concatenated,Transmembrane,,0.5121076395642211
P46531,concatenated,Transmembrane,,0.5899659477689763
Q8N114,concatenated,Transmembrane,,0.40408955383503
Q07065,concatenated,Transmembrane,,0.5916048218273569
P08172,concatenated,Transmembrane,,0.409509509560385
Q08345,concatenated,Transmembrane,,0.5254617299743511
O60500,concatenated,Transmembrane,,0.5222525215442053
P05067,concatenated,Transmembrane,,0.5552364669194518
Q8WXG9,concatenated,Transmembrane,,0.46852653887809803
P11362,concatenated,Transmembrane,,0.4643145933550472
Q8NC56,concatenated,Transmembrane,,0.5476210174927328
P40967,concatenated,Transmembrane,,0.5313215514215253
P07766,concatenated,Transmembrane,,0.44022267536349385
P20963,concatenated,Transmembrane,,0.472206197565668
P04626,concatenated,Transmembrane,,0.5288874802798802
O75460,concatenated,Transmembrane,,0.4712362967743385
P35968,concatenated,Transmembrane,,0.47511671613670803
Q12879,concatenated,Transmembrane,,0.43830217256366577
Q86WV6,concatenated,Transmembrane,,0.33987352821937167
P07949,concatenated,Transmembrane,,0.46095494581688945
P08908,concatenated,Transmembrane,,0.472778515787335
Q7Z3C6,concatenated,Transmembrane,,0.3951067659752671
O75581,concatenated,Transmembrane,,0.5691391174929641
P63027,concatenated,Transmembrane,,0.5547250680027838
O60733,concatenated,Transmembrane,,0.4359028963202399
Q04671,concatenated,Transmembrane,,0.6111934021203556
Q14BN4,concatenated,Transmembrane,,0.5379356885578265
P15529,concatenated,Transmembrane,,0.5180209818568984
Q8TEM1,concatenated,Transmembrane,,0.48459279243086206
Q9UJA2,concatenated,Transmembrane,,0.33719296838080126
P00533,concatenated,Transmembrane,,0.536199443986308
P21802,concatenated,Transmembrane,,0.40226322498786365
P08247,concatenated,Transmembrane,,0.45436225500682104
Q14739,concatenated,Transmembrane,,0.4267726828409528
P29317,concatenated,Transmembrane,,0.5346749605232195
P17948,concatenated,Transmembrane,,0.5506112223448828
P05556,concatenated,Transmembrane,,0.5222356352042711
P10747,concatenated,Transmembrane,,0.4730025455903851
P61073,concatenated,Transmembrane,,0.3942540281387774
Q15303,concatenated,Transmembrane,,0.47286617861174796
O00254,concatenated,Transmembrane,,0.45121356702493787
Q9H3U5,concatenated,Transmembrane,,0.4680417963376303
Q9Y624,concatenated,Transmembrane,,0.5571413615320857
P31645,concatenated,Transmembrane,,0.48672778699476715
P49146,concatenated,Transmembrane,,0.39135779425611217
P15954,concatenated,Transmembrane,,0.32472056915602276
P13569,concatenated,Transmembrane,,0.5181608113187434
Q9BRQ8,concatenated,Transmembrane,,0.5666690720630303
Q13021,concatenated,Transmembrane,,0.41120339470043166
P15941,concatenated,Extracellular/Lumenal,,0.8226779566841024
P31431,concatenated,Extracellular/Lumenal,,0.40140791595115144
O75445,concatenated,Extracellular/Lumenal,,0.6192947590770546
Q9UM73,concatenated,Extracellular/Lumenal,,0.7515490793648962
Q9H461,concatenated,Extracellular/Lumenal,,0.7896940342028782
O14763,concatenated,Extracellular/Lumenal,,0.33501945658005283
P46531,concatenated,Extracellular/Lumenal,,0.46547167143855905
Q8N114,concatenated,Extracellular/Lumenal,,0.16717748721452827
Q07065,concatenated,Extracellular/Lumenal,,0.68048123625187
P08172,concatenated,Extracellular/Lumenal,,0.32447014064517593
Q08345,concatenated,Extracellular/Lumenal,,0.6212699861731961
O60500,concatenated,Extracellular/Lumenal,,0.7281165451903482
P05067,concatenated,Extracellular/Lumenal,,0.7344462138568033
Q8WXG9,concatenated,Extracellular/Lumenal,,0.33222712972262325
P11362,concatenated,Extracellular/Lumenal,,0.6714096776654154
P40967,concatenated,Extracellular/Lumenal,,0.25866911989389096
P07766,concatenated,Extracellular/Lumenal,,0.12401129113837125
P04626,concatenated,Extracellular/Lumenal,,0.371540899707839
O75460,concatenated,Extracellular/Lumenal,,0.5441549576535176
P35968,concatenated,Extracellular/Lumenal,,0.433320467243543
Q12879,concatenated,Extracellular/Lumenal,,0.3088448748638799
Q86WV6,concatenated,Extracellular/Lumenal,,0.41138328469499397
P07949,concatenated,Extracellular/Lumenal,,0.3891213420903651
P08908,concatenated,Extracellular/Lumenal,,0.36271173921431615
P01857,concatenated,Extracellular/Lumenal,,0.3871847853274284
Q7Z3C6,concatenated,Extracellular/Lumenal,,0.17381779555544952
O75581,concatenated,Extracellular/Lumenal,,0.5408543358093589
Q04671,concatenated,Extracellular/Lumenal,,0.1396679040976113
P15529,concatenated,Extracellular/Lumenal,,0.6511131984232761
Q8TEM1,concatenated,Extracellular/Lumenal,,0.4535371524144104
P00533,concatenated,Extracellular/Lumenal,,0.3910713978721543
P21802,concatenated,Extracellular/Lumenal,,0.5698252106351545
P08247,concatenated,Extracellular/Lumenal,,0.11451495924316273
Q14739,concatenated,Extracellular/Lumenal,,0.6145968140295306
P29317,concatenated,Extracellular/Lumenal,,0.48884167589687844
P17948,concatenated,Extracellular/Lumenal,,0.41871509754001285
P05556,concatenated,Extracellular/Lumenal,,0.6231271349866099
P10747,concatenated,Extracellular/Lumenal,,0.21363393999867802
Q16635,concatenated,Extracellular/Lumenal,,0.16044629113455453
P61073,concatenated,Extracellular/Lumenal,,0.1760516209417069
Q15303,concatenated,Extracellular/Lumenal,,0.458293112797872
O00254,concatenated,Extracellular/Lumenal,,0.19508372917509262
Q9Y624,concatenated,Extracellular/Lumenal,,0.21450736784179883
P31645,concatenated,Extracellular/Lumenal,,0.18501574468358262
P49146,concatenated,Extracellular/Lumenal,,0.30074439015612286
P15954,concatenated,Extracellular/Lumenal,,0.3625697507204373
P13569,concatenated,Extracellular/Lumenal,,0.12143208213612636
P15941,segment,Cytoplasmic,0.0,0.39556698472086793
Q7Z434,segment,Cytoplasmic,0.0,0.8330745379708189
Q9BR39,segment,Cytoplasmic,0.0,0.8945590709689284
O43561,segment,Cytoplasmic,0.0,0.668891758549701
P31431,segment,Cytoplasmic,0.0,0.3757598703438677
O75445,segment,Cytoplasmic,0.0,0.3652975443557631
Q9UM73,segment,Cytoplasmic,0.0,0.7942028954083203
Q9H461,segment,Cytoplasmic,0.0,0.40264192660619513
Q9H461,segment,Cytoplasmic,1.0,0.41543115931005853
Q9H461,segment,Cytoplasmic,2.0,0.2907623394153665
Q9H461,segment,Cytoplasmic,3.0,0.6874391983837145
O14763,segment,Cytoplasmic,0.0,0.40586640020176135
P46531,segment,Cytoplasmic,0.0,0.9096430344347542
Q8N114,segment,Cytoplasmic,0.0,0.6448823330900546
Q07065,segment,Cytoplasmic,0.0,0.6449927775108675
P08172,segment,Cytoplasmic,0.0,0.38297015038596827
P08172,segment,Cytoplasmic,1.0,0.409298844558334
P08172,segment,Cytoplasmic,2.0,0.5922468975807553
P08172,segment,Cytoplasmic,3.0,0.386361976734367
Q08345,segment,Cytoplasmic,0.0,0.6803259123755538
O60500,segment,Cytoplasmic,0.0,0.49501948792644
P05067,segment,Cytoplasmic,0.0,0.3563983992628537
Q8WXG9,segment,Cytoplasmic,0.0,0.44917617394561066
Q8WXG9,segment,Cytoplasmic,1.0,0.4462256778046418
Q8WXG9,segment,Cytoplasmic,2.0,0.3073676917730155
Q8WXG9,segment,Cytoplasmic,3.0,0.46495584892195385
P11362,segment,Cytoplasmic,0.0,0.3738548160746867
P40967,segment,Cytoplasmic,0.0,0.24388906165609625
P07766,segment,Cytoplasmic,0.0,0.41411076521203444
P20963,segment,Cytoplasmic,0.0,0.3724182603090155
P04626,segment,Cytoplasmic,0.0,0.7821972512774278
O75460,segment,Cytoplasmic,0.0,0.736585092439449
P35968,segment,Cytoplasmic,0.0,0.7090396731281602
Q12879,segment,Cytoplasmic,0.0,0.3475282988549334
Q12879,segment,Cytoplasmic,1.0,0.427487184925897
Q12879,segment,Cytoplasmic,2.0,0.7353459222921367
Q86WV6,segment,Cytoplasmic,0.0,0.43105215607465264
Q86WV6,segment,Cytoplasmic,1.0,0.45164870956920644
Q86WV6,segment,Cytoplasmic,2.0,0.3423721664836453
P07949,segment,Cytoplasmic,0.0,0.33602638100135074
P08908,segment,Cytoplasmic,0.0,0.39836684607906325
P08908,segment,Cytoplasmic,1.0,0.4067066775785727
P08908,segment,Cytoplasmic,2.0,0.39638859546902266
P08908,segment,Cytoplasmic,3.0,0.4413391443914805
Q7Z3C6,segment,Cytoplasmic,0.0,0.14147198840120342
Q7Z3C6,segment,Cytoplasmic,1.0,0.1285529198817415
Q7Z3C6,segment,Cytoplasmic,2.0,0.47253795830792
Q7Z3C6,segment,Cytoplasmic,3.0,0.23962954696149721
Q7Z3C6,segment,Cytoplasmic,4.0,0.1935974614019142
Q7Z3C6,segment,Cytoplasmic,6.0,0.6687431915056163
O75581,segment,Cytoplasmic,0.0,0.7239592645671089
P63027,segment,Cytoplasmic,0.0,0.43244416304101824
Q04671,segment,Cytoplasmic,0.0,0.5048460863928991
Q04671,segment,Cytoplasmic,2.0,0.3451904768577202
Q04671,segment,Cytoplasmic,3.0,0.11323657838116706
Q04671,segment,Cytoplasmic,4.0,0.4369053748569622
Q04671,segment,Cytoplasmic,5.0,0.36043940191813606
Q14BN4,segment,Cytoplasmic,0.0,0.7439250601212538
P15529,segment,Cytoplasmic,0.0,0.40158031615241263
Q8TEM1,segment,Cytoplasmic,0.0,0.4735837386590408
P00533,segment,Cytoplasmic,0.0,0.7436360421932625
P21802,segment,Cytoplasmic,0.0,0.6025417216814728
P08247,segment,Cytoplasmic,0.0,0.34403750252256626
P08247,segment,Cytoplasmic,2.0,0.6904251767049835
P29317,segment,Cytoplasmic,0.0,0.2815307031117362
P17948,segment,Cytoplasmic,0.0,0.4209576044728785
P05556,segment,Cytoplasmic,0.0,0.19258137491881883
P10747,segment,Cytoplasmic,0.0,0.46485619128567457
P61073,segment,Cytoplasmic,0.0,0.4424030365593127
P61073,segment,Cytoplasmic,1.0,0.288948289501356
P61073,segment,Cytoplasmic,2.0,0.40334362896956905
P61073,segment,Cytoplasmic,3.0,0.4779593688298048
Q15303,segment,Cytoplasmic,0.0,0.7707305070670378
O00254,segment,Cytoplasmic,1.0,0.37171938385779
O00254,segment,Cytoplasmic,2.0,0.437229018640885
O00254,segment,Cytoplasmic,3.0,0.4206915040170959
Q9Y624,segment,Cytoplasmic,0.0,0.31315165419417096
P31645,segment,Cytoplasmic,0.0,0.4502243544534938
P31645,segment,Cytoplasmic,1.0,0.31025364506996267
P31645,segment,Cytoplasmic,3.0,0.4700596863742601
P31645,segment,Cytoplasmic,4.0,0.33506149875674957
P31645,segment,Cytoplasmic,5.0,0.3117290270525917
P31645,segment,Cytoplasmic,6.0,0.2931891576997149
P49146,segment,Cytoplasmic,0.0,0.3715927375562723
P49146,segment,Cytoplasmic,1.0,0.3994651482341748
P49146,segment,Cytoplasmic,2.0,0.46063190820780997
P49146,segment,Cytoplasmic,3.0,0.1472478804042693
P13569,segment,Cytoplasmic,0.0,0.0947369950193992
P13569,segment,Cytoplasmic,1.0,0.16105136220736782
P13569,segment,Cytoplasmic,2.0,0.14799757926888524
P13569,segment,Cytoplasmic,3.0,0.339880651644873
P13569,segment,Cytoplasmic,4.0,0.26221842560859976
P13569,segment,Cytoplasmic,5.0,0.19339418914878892
P13569,segment,Cytoplasmic,6.0,0.19361523201609965
Q03135,segment,Cytoplasmic,0.0,0.08105580419638413
Q03135,segment,Cytoplasmic,1.0,0.17762302703994404
P15941,segment,Transmembrane,0.0,0.525997358332251
Q7Z434,segment,Transmembrane,0.0,0.5106724733026158
Q9BR39,segment,Transmembrane,0.0,0.40154975756564737
O43561,segment,Transmembrane,0.0,0.5347628505405719
P31431,segment,Transmembrane,0.0,0.4623102339986007
O75445,segment,Transmembrane,0.0,0.5340124596043605
Q9UM73,segment,Transmembrane,0.0,0.5290813647025467
Q9H461,segment,Transmembrane,0.0,0.47044026842000347
Q9H461,segment,Transmembrane,1.0,0.48601570319309495
Q9H461,segment,Transmembrane,2.0,0.473629373047794
Q9H461,segment,Transmembrane,3.0,0.4463714044297271
Q9H461,segment,Transmembrane,4.0,0.47505683288466866
Q9H461,segment,Transmembrane,5.0,0.47638434102070265
Q9H461,segment,Transmembrane,6.0,0.4712891211115332
O14763,segment,Transmembrane,0.0,0.5121076395642211
P46531,segment,Transmembrane,0.0,0.5899659477689763
Q8N114,segment,Transmembrane,0.0,0.40408955383503
Q07065,segment,Transmembrane,0.0,0.5916048218273569
P08172,segment,Transmembrane,0.0,0.3976331771238108
P08172,segment,Transmembrane,1.0,0.4306582599409673
P08172,segment,Transmembrane,2.0,0.4147274190264273
P08172,segment,Transmembrane,3.0,0.47077992106097977
P08172,segment,Transmembrane,4.0,0.45964572988796987
P08172,segment,Transmembrane,5.0,0.5176353984539286
P08172,segment,Transmembrane,6.0,0.4428512946605204
Q08345,segment,Transmembrane,0.0,0.5254617299743511
O60500,segment,Transmembrane,0.0,0.5222525215442053
P05067,segment,Transmembrane,0.0,0.5552364669194518
Q8WXG9,segment,Transmembrane,0.0,0.479699659271022
Q8WXG9,segment,Transmembrane,1.0,0.4174843931320491
Q8WXG9,segment,Transmembrane,2.0,0.4682326776902794
Q8WXG9,segment,Transmembrane,3.0,0.47624130500894635
Q8WXG9,segment,Transmembrane,4.0,0.48741505349397163
Q8WXG9,segment,Transmembrane,5.0,0.4724807046918662
Q8WXG9,segment,Transmembrane,6.0,0.4789605338840138
P11362,segment,Transmembrane,0.0,0.4643145933550472
Q8NC56,segment,Transmembrane,0.0,0.5868824341421781
Q8NC56,segment,Transmembrane,1.0,0.479137681665323
P40967,segment,Transmembrane,0.0,0.5313215514215253
P07766,segment,Transmembrane,0.0,0.44022267536349385
P20963,segment,Transmembrane,0.0,0.472206197565668
P04626,segment,Transmembrane,0.0,0.5288874802798802
O75460,segment,Transmembrane,0.0,0.4712362967743385
P35968,segment,Transmembrane,0.0,0.47511671613670803
Q12879,segment,Transmembrane,0.0,0.4747141925898572
Q12879,segment,Transmembrane,1.0,0.47213312356845516
Q12879,segment,Transmembrane,2.0,0.44299602280936784
Q86WV6,segment,Transmembrane,0.0,0.40231712946359866
Q86WV6,segment,Transmembrane,1.0,0.5363625153132221
Q86WV6,segment,Transmembrane,2.0,0.43480232419198594
Q86WV6,segment,Transmembrane,3.0,0.44842137314837555
P07949,segment,Transmembrane,0.0,0.46095494581688945
P08908,segment,Transmembrane,0.0,0.3991952129371706
P08908,segment,Transmembrane,1.0,0.39527440998839003
P08908,segment,Transmembrane,2.0,0.40895352730319434
P08908,segment,Transmembrane,3.0,0.3960324234560043
P08908,segment,Transmembrane,4.0,0.4719767146723703
P08908,segment,Transmembrane,5.0,0.47019031767355557
P08908,segment,Transmembrane,6.0,0.45338127456140864
Q7Z3C6,segment,Transmembrane,0.0,0.5729183693387956
Q7Z3C6,segment,Transmembrane,1.0,0.3928893275703824
Q7Z3C6,segment,Transmembrane,2.0,0.4437870771844216
Q7Z3C6,segment,Transmembrane,3.0,0.5527875873732668
O75581,segment,Transmembrane,0.0,0.5691391174929641
P63027,segment,Transmembrane,0.0,0.5547250680027838
O60733,segment,Transmembrane,0.0,0.43905665188098764
O60733,segment,Transmembrane,1.0,0.41310996165611985
Q04671,segment,Transmembrane,0.0,0.47757001180175246
Q04671,segment,Transmembrane,1.0,0.45502049532998173
Q04671,segment,Transmembrane,2.0,0.5303229366017905
Q04671,segment,Transmembrane,3.0,0.48129051101688747
Q04671,segment,Transmembrane,4.0,0.3949307095039327
Q04671,segment,Transmembrane,5.0,0.5597513998428254
Q04671,segment,Transmembrane,6.0,0.4846841591846542
Q04671,segment,Transmembrane,7.0,0.5651665301012825
Q04671,segment,Transmembrane,8.0,0.5628771932635175
Q04671,segment,Transmembrane,9.0,0.5059966453015128
Q04671,segment,Transmembrane,10.0,0.46719116901402946
Q04671,segment,Transmembrane,11.0,0.40544691769160995
Q14BN4,segment,Transmembrane,0.0,0.5379356885578265
P15529,segment,Transmembrane,0.0,0.5180209818568984
Q8TEM1,segment,Transmembrane,0.0,0.48459279243086206
Q9UJA2,segment,Transmembrane,0.0,0.39199034803872246
Q9UJA2,segment,Transmembrane,1.0,0.4549752341587152
Q9UJA2,segment,Transmembrane,2.0,0.45652597224930236
Q9UJA2,segment,Transmembrane,3.0,0.4658328105417746
Q9UJA2,segment,Transmembrane,4.0,0.6287217346082153
P00533,segment,Transmembrane,0.0,0.536199443986308
P21802,segment,Transmembrane,0.0,0.40226322498786365
P08247,segment,Transmembrane,0.0,0.43411989502290727
P08247,segment,Transmembrane,1.0,0.48028711248400846
P08247,segment,Transmembrane,2.0,0.47558036019522754
P08247,segment,Transmembrane,3.0,0.4678490314242142
Q14739,segment,Transmembrane,0.0,0.4999784091777592
Q14739,segment,Transmembrane,1.0,0.4701686155870503
Q14739,segment,Transmembrane,2.0,0.46842735789299134
Q14739,segment,Transmembrane,3.0,0.4673182708399726
Q14739,segment,Transmembrane,4.0,0.39376298022687756
Q14739,segment,Transmembrane,5.0,0.48143533113479153
Q14739,segment,Transmembrane,6.0,0.4090394124153676
Q14739,segment,Transmembrane,7.0,0.46252019439250125
P29317,segment,Transmembrane,0.0,0.5346749605232195
P17948,segment,Transmembrane,0.0,0.5506112223448828
P05556,segment,Transmembrane,0.0,0.5222356352042711
P10747,segment,Transmembrane,0.0,0.4730025455903851
P61073,segment,Transmembrane,0.0,0.4687875289500978
P61073,segment,Transmembrane,1.0,0.46765845286717644
P61073,segment,Transmembrane,2.0,0.46763837616131043
P61073,segment,Transmembrane,3.0,0.4702680581752098
P61073,segment,Transmembrane,4.0,0.4040351244667867
P61073,segment,Transmembrane,5.0,0.47488954579251663
P61073,segment,Transmembrane,6.0,0.4284994875217651
Q15303,segment,Transmembrane,0.0,0.47286617861174796
O00254,segment,Transmembrane,0.0,0.4433098386088421
O00254,segment,Transmembrane,1.0,0.4691077616905739
O00254,segment,Transmembrane,2.0,0.43717214619715294
O00254,segment,Transmembrane,3.0,0.42974893580627377
O00254,segment,Transmembrane,4.0,0.4750953428176049
O00254,segment,Transmembrane,5.0,0.45673139039799276
O00254,segment,Transmembrane,6.0,0.4723170987646146
Q9H3U5,segment,Transmembrane,0.0,0.4918946246513839
Q9H3U5,segment,Transmembrane,1.0,0.47482495349940135
Q9H3U5,segment,Transmembrane,2.0,0.484424201100665
Q9H3U5,segment,Transmembrane,3.0,0.46500076268540147
Q9H3U5,segment,Transmembrane,4.0,0.3937834854155468
Q9H3U5,segment,Transmembrane,5.0,0.5455404961377641
Q9H3U5,segment,Transmembrane,6.0,0.48099449746859113
Q9H3U5,segment,Transmembrane,7.0,0.39996084335540805
Q9H3U5,segment,Transmembrane,8.0,0.40417016796413696
Q9H3U5,segment,Transmembrane,9.0,0.4790940653891802
Q9H3U5,segment,Transmembrane,10.0,0.4020625062165514
Q9H3U5,segment,Transmembrane,11.0,0.5548796076172422
Q9Y624,segment,Transmembrane,0.0,0.5571413615320857
P31645,segment,Transmembrane,0.0,0.3724554557161064
P31645,segment,Transmembrane,1.0,0.47903900015986195
P31645,segment,Transmembrane,2.0,0.4573907350868881
P31645,segment,Transmembrane,3.0,0.47194158808407904
P31645,segment,Transmembrane,4.0,0.46368746081890894
P31645,segment,Transmembrane,5.0,0.4793992540882265
P31645,segment,Transmembrane,6.0,0.46498389825189596
P31645,segment,Transmembrane,7.0,0.4780895449184056
P31645,segment,Transmembrane,8.0,0.4836986045973669
P31645,segment,Transmembrane,9.0,0.4669655266825048
P31645,segment,Transmembrane,10.0,0.4882425860902243
P31645,segment,Transmembrane,11.0,0.47429480359609555
P49146,segment,Transmembrane,0.0,0.40701350860504615
P49146,segment,Transmembrane,1.0,0.44335916363389727
P49146,segment,Transmembrane,2.0,0.3760320927550277
P49146,segment,Transmembrane,3.0,0.4637097466525169
P49146,segment,Transmembrane,4.0,0.5689065386063844
P49146,segment,Transmembrane,5.0,0.45220271173634125
P49146,segment,Transmembrane,6.0,0.3608212352166845
P15954,segment,Transmembrane,0.0,0.32472056915602276
P13569,segment,Transmembrane,0.0,0.3827089045418035
P13569,segment,Transmembrane,1.0,0.40433626807366685
P13569,segment,Transmembrane,2.0,0.47132952698471986
P13569,segment,Transmembrane,3.0,0.4737891613233256
P13569,segment,Transmembrane,4.0,0.5995555319598688
P13569,segment,Transmembrane,5.0,0.37673985735217697
P13569,segment,Transmembrane,6.0,0.45435063193073744
P13569,segment,Transmembrane,7.0,0.4305882267961656
P13569,segment,Transmembrane,8.0,0.5321335785734698
P13569,segment,Transmembrane,9.0,0.4836622497706857
P13569,segment,Transmembrane,10.0,0.44189931717385983
P13569,segment,Transmembrane,11.0,0.3982748184598347
Q9BRQ8,segment,Transmembrane,0.0,0.5666690720630303
Q13021,segment,Transmembrane,0.0,0.4652850693509183
Q13021,segment,Transmembrane,1.0,0.4737684794815955
Q13021,segment,Transmembrane,2.0,0.401430607366367
Q13021,segment,Transmembrane,3.0,0.48352411523986316
P15941,segment,Extracellular/Lumenal,0.0,0.8226779566841024
P31431,segment,Extracellular/Lumenal,0.0,0.40140791595115144
O75445,segment,Extracellular/Lumenal,0.0,0.6192947590770546
Q9UM73,segment,Extracellular/Lumenal,0.0,0.7515490793648962
Q9H461,segment,Extracellular/Lumenal,0.0,0.6780611086289923
Q9H461,segment,Extracellular/Lumenal,1.0,0.49638989248031484
Q9H461,segment,Extracellular/Lumenal,2.0,0.34418671973640114
Q9H461,segment,Extracellular/Lumenal,3.0,0.3132744878144116
O14763,segment,Extracellular/Lumenal,0.0,0.33501945658005283
P46531,segment,Extracellular/Lumenal,0.0,0.46547167143855905
Q8N114,segment,Extracellular/Lumenal,0.0,0.16717748721452827
Q07065,segment,Extracellular/Lumenal,0.0,0.68048123625187
P08172,segment,Extracellular/Lumenal,0.0,0.5641616909192568
P08172,segment,Extracellular/Lumenal,2.0,0.4427484928180132
Q08345,segment,Extracellular/Lumenal,0.0,0.6212699861731961
O60500,segment,Extracellular/Lumenal,0.0,0.7281165451903482
