UniProt_ID,approach,region,seg_idx,score
Q9BRQ8,concat,Transmembrane,,0.01626000000000001
Q13021,concat,Transmembrane,,0.01474000000000001
P15941,concat,Extracellular_Lumenal,,0.6361999999999999
Q7Z434,concat,Extracellular_Lumenal,,0.036379999999999975
O43561,concat,Extracellular_Lumenal,,0.030899999999999976
P31431,concat,Extracellular_Lumenal,,0.2838200000000001
O75445,concat,Extracellular_Lumenal,,0.6726599999999999
Q9UM73,concat,Extracellular_Lumenal,,0.6909199999999998
Q9H461,concat,Extracellular_Lumenal,,0.7484799999999998
O14763,concat,Extracellular_Lumenal,,0.2743200000000001
P46531,concat,Extracellular_Lumenal,,0.6479400000000003
Q8N114,concat,Extracellular_Lumenal,,0.05253999999999995
Q07065,concat,Extracellular_Lumenal,,0.5583400000000002
P08172,concat,Extracellular_Lumenal,,0.03641999999999998
Q08345,concat,Extracellular_Lumenal,,0.4154000000000002
O60500,concat,Extracellular_Lumenal,,0.6962799999999999
P05067,concat,Extracellular_Lumenal,,0.7758000000000002
Q8WXG9,concat,Extracellular_Lumenal,,0.6176799999999998
P11362,concat,Extracellular_Lumenal,,0.51494
P40967,concat,Extracellular_Lumenal,,0.030179999999999995
P07766,concat,Extracellular_Lumenal,,0.08765999999999999
P20963,concat,Extracellular_Lumenal,,0.017740000000000013
P04626,concat,Extracellular_Lumenal,,0.2804999999999999
O75460,concat,Extracellular_Lumenal,,0.29875999999999997
P35968,concat,Extracellular_Lumenal,,0.6087799999999998
Q12879,concat,Extracellular_Lumenal,,0.54308
Q86WV6,concat,Extracellular_Lumenal,,0.019800000000000016
P07949,concat,Extracellular_Lumenal,,0.27287999999999996
P08908,concat,Extracellular_Lumenal,,0.07417999999999995
P01857,concat,Extracellular_Lumenal,,0.4037000000000001
Q7Z3C6,concat,Extracellular_Lumenal,,0.06835999999999998
O75581,concat,Extracellular_Lumenal,,0.6572600000000002
P63027,concat,Extracellular_Lumenal,,0.02765999999999999
Q04671,concat,Extracellular_Lumenal,,0.1641
Q14BN4,concat,Extracellular_Lumenal,,0.025200000000000004
P15529,concat,Extracellular_Lumenal,,0.56372
Q8TEM1,concat,Extracellular_Lumenal,,0.6716599999999998
P00533,concat,Extracellular_Lumenal,,0.38326
P21802,concat,Extracellular_Lumenal,,0.5658799999999998
P08247,concat,Extracellular_Lumenal,,0.08995999999999998
Q14739,concat,Extracellular_Lumenal,,0.56774
P29317,concat,Extracellular_Lumenal,,0.48560000000000003
P17948,concat,Extracellular_Lumenal,,0.4919599999999999
P05556,concat,Extracellular_Lumenal,,0.5635000000000002
P10747,concat,Extracellular_Lumenal,,0.12544000000000008
Q16635,concat,Extracellular_Lumenal,,0.09163999999999999
P61073,concat,Extracellular_Lumenal,,0.10576000000000002
Q15303,concat,Extracellular_Lumenal,,0.40448000000000006
O00254,concat,Extracellular_Lumenal,,0.14512000000000003
Q9Y624,concat,Extracellular_Lumenal,,0.46004000000000006
P31645,concat,Extracellular_Lumenal,,0.03491999999999998
P49146,concat,Extracellular_Lumenal,,0.1157
P15954,concat,Extracellular_Lumenal,,0.04279999999999997
P13569,concat,Extracellular_Lumenal,,0.03159999999999998
P15941,segments,Cytoplasmic,0.0,0.10605999999999999
Q7Z434,segments,Cytoplasmic,0.0,0.6038799999999996
Q9BR39,segments,Cytoplasmic,0.0,0.8023800000000001
O43561,segments,Cytoplasmic,0.0,0.6701200000000002
P31431,segments,Cytoplasmic,0.0,0.12922
O75445,segments,Cytoplasmic,0.0,0.19498000000000001
Q9UM73,segments,Cytoplasmic,0.0,0.62154
Q9H461,segments,Cytoplasmic,0.0,0.04969999999999998
Q9H461,segments,Cytoplasmic,1.0,0.010360000000000006
Q9H461,segments,Cytoplasmic,2.0,0.07179999999999997
Q9H461,segments,Cytoplasmic,3.0,0.59814
O14763,segments,Cytoplasmic,0.0,0.21488000000000007
P46531,segments,Cytoplasmic,0.0,0.74052
Q8N114,segments,Cytoplasmic,0.0,0.44238000000000016
Q07065,segments,Cytoplasmic,0.0,0.6849000000000001
P08172,segments,Cytoplasmic,0.0,0.03845999999999998
P08172,segments,Cytoplasmic,1.0,0.03833999999999997
P08172,segments,Cytoplasmic,2.0,0.5085599999999998
P08172,segments,Cytoplasmic,3.0,0.020060000000000015
Q08345,segments,Cytoplasmic,0.0,0.42284000000000005
O60500,segments,Cytoplasmic,0.0,0.36975999999999987
P05067,segments,Cytoplasmic,0.0,0.14123999999999992
Q8WXG9,segments,Cytoplasmic,0.0,0.028059999999999988
Q8WXG9,segments,Cytoplasmic,1.0,0.042819999999999976
Q8WXG9,segments,Cytoplasmic,2.0,0.08279999999999997
Q8WXG9,segments,Cytoplasmic,3.0,0.2659
P11362,segments,Cytoplasmic,0.0,0.3333400000000001
P40967,segments,Cytoplasmic,0.0,0.03747999999999998
P07766,segments,Cytoplasmic,0.0,0.29839999999999994
P20963,segments,Cytoplasmic,0.0,0.4468599999999998
P04626,segments,Cytoplasmic,0.0,0.68092
O75460,segments,Cytoplasmic,0.0,0.34979999999999994
P35968,segments,Cytoplasmic,0.0,0.53286
Q12879,segments,Cytoplasmic,0.0,0.057939999999999985
Q12879,segments,Cytoplasmic,1.0,0.03237999999999997
Q12879,segments,Cytoplasmic,2.0,0.5767199999999999
Q86WV6,segments,Cytoplasmic,0.0,0.04001999999999998
Q86WV6,segments,Cytoplasmic,1.0,0.050799999999999984
Q86WV6,segments,Cytoplasmic,2.0,0.13651999999999995
P07949,segments,Cytoplasmic,0.0,0.4654200000000002
P08908,segments,Cytoplasmic,0.0,0.02052000000000001
P08908,segments,Cytoplasmic,1.0,0.05283999999999996
P08908,segments,Cytoplasmic,2.0,0.18704000000000004
P08908,segments,Cytoplasmic,3.0,0.048899999999999964
Q7Z3C6,segments,Cytoplasmic,0.0,0.07746
Q7Z3C6,segments,Cytoplasmic,1.0,0.059219999999999946
Q7Z3C6,segments,Cytoplasmic,2.0,0.010900000000000007
Q7Z3C6,segments,Cytoplasmic,3.0,0.08225999999999997
Q7Z3C6,segments,Cytoplasmic,4.0,0.04595999999999998
Q7Z3C6,segments,Cytoplasmic,5.0,0.028980000000000002
Q7Z3C6,segments,Cytoplasmic,6.0,0.4113199999999999
O75581,segments,Cytoplasmic,0.0,0.6141800000000003
P63027,segments,Cytoplasmic,0.0,0.21972000000000008
Q04671,segments,Cytoplasmic,0.0,0.14651999999999998
Q04671,segments,Cytoplasmic,1.0,0.02456
Q04671,segments,Cytoplasmic,2.0,0.04407999999999999
Q04671,segments,Cytoplasmic,3.0,0.10262
Q04671,segments,Cytoplasmic,4.0,0.06675999999999997
Q04671,segments,Cytoplasmic,5.0,0.026759999999999992
Q04671,segments,Cytoplasmic,6.0,0.025939999999999994
Q14BN4,segments,Cytoplasmic,0.0,0.6517999999999996
P15529,segments,Cytoplasmic,0.0,0.05663999999999997
Q8TEM1,segments,Cytoplasmic,0.0,0.10366000000000003
P00533,segments,Cytoplasmic,0.0,0.4117000000000004
P21802,segments,Cytoplasmic,0.0,0.40778000000000003
P08247,segments,Cytoplasmic,0.0,0.01438000000000001
P08247,segments,Cytoplasmic,1.0,0.042959999999999984
P08247,segments,Cytoplasmic,2.0,0.7129000000000002
P29317,segments,Cytoplasmic,0.0,0.54326
P17948,segments,Cytoplasmic,0.0,0.48955999999999994
P05556,segments,Cytoplasmic,0.0,0.12988000000000002
P10747,segments,Cytoplasmic,0.0,0.13662000000000002
P61073,segments,Cytoplasmic,0.0,0.051759999999999966
P61073,segments,Cytoplasmic,1.0,0.01410000000000001
P61073,segments,Cytoplasmic,2.0,0.03215999999999999
P61073,segments,Cytoplasmic,3.0,0.06691999999999995
Q15303,segments,Cytoplasmic,0.0,0.7189200000000002
O00254,segments,Cytoplasmic,0.0,0.017700000000000014
O00254,segments,Cytoplasmic,1.0,0.02848
O00254,segments,Cytoplasmic,2.0,0.026300000000000004
O00254,segments,Cytoplasmic,3.0,0.040639999999999975
Q9Y624,segments,Cytoplasmic,0.0,0.07709999999999996
P31645,segments,Cytoplasmic,0.0,0.11298000000000002
P31645,segments,Cytoplasmic,1.0,0.013280000000000009
P31645,segments,Cytoplasmic,2.0,0.01354000000000001
P31645,segments,Cytoplasmic,3.0,0.03257999999999999
P31645,segments,Cytoplasmic,4.0,0.03485999999999998
P31645,segments,Cytoplasmic,5.0,0.01608000000000001
P31645,segments,Cytoplasmic,6.0,0.07829999999999998
P49146,segments,Cytoplasmic,0.0,0.026339999999999995
P49146,segments,Cytoplasmic,1.0,0.03951999999999998
P49146,segments,Cytoplasmic,2.0,0.051499999999999976
P49146,segments,Cytoplasmic,3.0,0.07027999999999998
P13569,segments,Cytoplasmic,0.0,0.09946000000000002
P13569,segments,Cytoplasmic,1.0,0.026719999999999994
P13569,segments,Cytoplasmic,2.0,0.14992
P13569,segments,Cytoplasmic,3.0,0.50098
P13569,segments,Cytoplasmic,4.0,0.01872000000000001
P13569,segments,Cytoplasmic,5.0,0.0828
P13569,segments,Cytoplasmic,6.0,0.41806000000000004
Q03135,segments,Cytoplasmic,0.0,0.21252000000000007
Q03135,segments,Cytoplasmic,1.0,0.07177999999999997
P15941,segments,Transmembrane,0.0,0.0038400000000000023
Q7Z434,segments,Transmembrane,0.0,0.004180000000000003
Q9BR39,segments,Transmembrane,0.0,0.005380000000000004
O43561,segments,Transmembrane,0.0,0.003120000000000002
P31431,segments,Transmembrane,0.0,0.0022000000000000014
O75445,segments,Transmembrane,0.0,0.0038400000000000027
Q9UM73,segments,Transmembrane,0.0,0.004220000000000002
Q9H461,segments,Transmembrane,0.0,0.02124000000000001
Q9H461,segments,Transmembrane,1.0,0.01948000000000001
Q9H461,segments,Transmembrane,2.0,0.014140000000000008
Q9H461,segments,Transmembrane,3.0,0.006800000000000005
Q9H461,segments,Transmembrane,4.0,0.005560000000000004
Q9H461,segments,Transmembrane,5.0,0.004380000000000003
Q9H461,segments,Transmembrane,6.0,0.008460000000000006
O14763,segments,Transmembrane,0.0,0.005020000000000004
P46531,segments,Transmembrane,0.0,0.008380000000000006
Q8N114,segments,Transmembrane,0.0,0.004800000000000003
Q07065,segments,Transmembrane,0.0,0.004660000000000003
P08172,segments,Transmembrane,0.0,0.006880000000000005
P08172,segments,Transmembrane,1.0,0.006180000000000004
P08172,segments,Transmembrane,2.0,0.006520000000000005
P08172,segments,Transmembrane,3.0,0.010160000000000008
P08172,segments,Transmembrane,4.0,0.010060000000000006
P08172,segments,Transmembrane,5.0,0.007840000000000007
P08172,segments,Transmembrane,6.0,0.03881999999999998
Q08345,segments,Transmembrane,0.0,0.005020000000000004
O60500,segments,Transmembrane,0.0,0.005980000000000004
P05067,segments,Transmembrane,0.0,0.009780000000000006
Q8WXG9,segments,Transmembrane,0.0,0.010000000000000007
Q8WXG9,segments,Transmembrane,1.0,0.006380000000000005
Q8WXG9,segments,Transmembrane,2.0,0.031659999999999966
Q8WXG9,segments,Transmembrane,3.0,0.007980000000000006
Q8WXG9,segments,Transmembrane,4.0,0.004060000000000003
Q8WXG9,segments,Transmembrane,5.0,0.009120000000000007
Q8WXG9,segments,Transmembrane,6.0,0.027999999999999994
P11362,segments,Transmembrane,0.0,0.005240000000000003
Q8NC56,segments,Transmembrane,0.0,0.0052800000000000034
Q8NC56,segments,Transmembrane,1.0,0.009300000000000008
P40967,segments,Transmembrane,0.0,0.004360000000000003
P07766,segments,Transmembrane,0.0,0.0067000000000000046
P20963,segments,Transmembrane,0.0,0.005180000000000003
P04626,segments,Transmembrane,0.0,0.005260000000000003
O75460,segments,Transmembrane,0.0,0.01658000000000001
P35968,segments,Transmembrane,0.0,0.0036200000000000017
Q12879,segments,Transmembrane,0.0,0.005680000000000004
Q12879,segments,Transmembrane,1.0,0.01712000000000001
Q12879,segments,Transmembrane,2.0,0.006500000000000005
Q86WV6,segments,Transmembrane,0.0,0.005700000000000004
Q86WV6,segments,Transmembrane,1.0,0.007000000000000005
Q86WV6,segments,Transmembrane,2.0,0.010980000000000007
Q86WV6,segments,Transmembrane,3.0,0.005260000000000003
P07949,segments,Transmembrane,0.0,0.005820000000000004
P08908,segments,Transmembrane,0.0,0.005840000000000004
P08908,segments,Transmembrane,1.0,0.004820000000000003
P08908,segments,Transmembrane,2.0,0.003900000000000003
P08908,segments,Transmembrane,3.0,0.004460000000000003
P08908,segments,Transmembrane,4.0,0.008180000000000007
P08908,segments,Transmembrane,5.0,0.005780000000000004
P08908,segments,Transmembrane,6.0,0.03671999999999998
Q7Z3C6,segments,Transmembrane,0.0,0.02068000000000001
Q7Z3C6,segments,Transmembrane,1.0,0.01374000000000001
Q7Z3C6,segments,Transmembrane,2.0,0.003220000000000002
Q7Z3C6,segments,Transmembrane,3.0,0.010240000000000006
O75581,segments,Transmembrane,0.0,0.01318000000000001
P63027,segments,Transmembrane,0.0,0.01250000000000001
O60733,segments,Transmembrane,0.0,0.006500000000000005
O60733,segments,Transmembrane,1.0,0.007420000000000005
Q04671,segments,Transmembrane,0.0,0.007200000000000004
Q04671,segments,Transmembrane,1.0,0.004920000000000003
Q04671,segments,Transmembrane,2.0,0.0042600000000000025
Q04671,segments,Transmembrane,3.0,0.005000000000000002
Q04671,segments,Transmembrane,4.0,0.0029600000000000017
Q04671,segments,Transmembrane,5.0,0.009520000000000006
Q04671,segments,Transmembrane,6.0,0.014360000000000008
Q04671,segments,Transmembrane,7.0,0.009180000000000008
Q04671,segments,Transmembrane,8.0,0.004000000000000003
Q04671,segments,Transmembrane,9.0,0.004600000000000003
Q04671,segments,Transmembrane,10.0,0.01292000000000001
Q04671,segments,Transmembrane,11.0,0.005940000000000004
Q14BN4,segments,Transmembrane,0.0,0.004260000000000003
P15529,segments,Transmembrane,0.0,0.010040000000000007
Q8TEM1,segments,Transmembrane,0.0,0.01316000000000001
Q9UJA2,segments,Transmembrane,0.0,0.007080000000000004
Q9UJA2,segments,Transmembrane,1.0,0.010560000000000007
Q9UJA2,segments,Transmembrane,2.0,0.006860000000000005
Q9UJA2,segments,Transmembrane,3.0,0.004100000000000003
Q9UJA2,segments,Transmembrane,4.0,0.02108000000000001
P00533,segments,Transmembrane,0.0,0.003100000000000002
P21802,segments,Transmembrane,0.0,0.004760000000000004
P08247,segments,Transmembrane,0.0,0.023719999999999998
P08247,segments,Transmembrane,1.0,0.0066600000000000045
P08247,segments,Transmembrane,2.0,0.023400000000000008
P08247,segments,Transmembrane,3.0,0.02798
Q14739,segments,Transmembrane,0.0,0.010040000000000007
Q14739,segments,Transmembrane,1.0,0.029019999999999997
Q14739,segments,Transmembrane,2.0,0.008500000000000006
Q14739,segments,Transmembrane,3.0,0.004720000000000003
Q14739,segments,Transmembrane,4.0,0.009700000000000007
Q14739,segments,Transmembrane,5.0,0.027919999999999997
Q14739,segments,Transmembrane,6.0,0.007580000000000006
Q14739,segments,Transmembrane,7.0,0.026200000000000005
P29317,segments,Transmembrane,0.0,0.0035800000000000025
P17948,segments,Transmembrane,0.0,0.005700000000000004
P05556,segments,Transmembrane,0.0,0.0022800000000000016
P10747,segments,Transmembrane,0.0,0.0038800000000000024
P61073,segments,Transmembrane,0.0,0.009540000000000007
P61073,segments,Transmembrane,1.0,0.015580000000000012
P61073,segments,Transmembrane,2.0,0.01706000000000001
P61073,segments,Transmembrane,3.0,0.01208000000000001
P61073,segments,Transmembrane,4.0,0.006820000000000005
P61073,segments,Transmembrane,5.0,0.024200000000000003
P61073,segments,Transmembrane,6.0,0.005980000000000004
Q15303,segments,Transmembrane,0.0,0.005940000000000004
O00254,segments,Transmembrane,0.0,0.0049800000000000035
O00254,segments,Transmembrane,1.0,0.026460000000000004
O00254,segments,Transmembrane,2.0,0.009680000000000006
O00254,segments,Transmembrane,3.0,0.02366
O00254,segments,Transmembrane,4.0,0.02074000000000001
O00254,segments,Transmembrane,5.0,0.007680000000000005
O00254,segments,Transmembrane,6.0,0.01734000000000001
Q9H3U5,segments,Transmembrane,0.0,0.010340000000000007
Q9H3U5,segments,Transmembrane,1.0,0.02180000000000001
Q9H3U5,segments,Transmembrane,2.0,0.008380000000000006
Q9H3U5,segments,Transmembrane,3.0,0.03203999999999999
Q9H3U5,segments,Transmembrane,4.0,0.009260000000000008
Q9H3U5,segments,Transmembrane,5.0,0.0032000000000000023
Q9H3U5,segments,Transmembrane,6.0,0.018780000000000012
Q9H3U5,segments,Transmembrane,7.0,0.03215999999999999
Q9H3U5,segments,Transmembrane,8.0,0.004140000000000002
Q9H3U5,segments,Transmembrane,9.0,0.0038200000000000026
Q9H3U5,segments,Transmembrane,10.0,0.009100000000000006
Q9H3U5,segments,Transmembrane,11.0,0.009640000000000006
Q9Y624,segments,Transmembrane,0.0,0.0022800000000000016
P31645,segments,Transmembrane,0.0,0.029879999999999986
P31645,segments,Transmembrane,1.0,0.011180000000000008
P31645,segments,Transmembrane,2.0,0.022819999999999997
P31645,segments,Transmembrane,3.0,0.008560000000000005
P31645,segments,Transmembrane,4.0,0.010000000000000007
P31645,segments,Transmembrane,5.0,0.0063200000000000036
P31645,segments,Transmembrane,6.0,0.02080000000000001
P31645,segments,Transmembrane,7.0,0.006740000000000004
P31645,segments,Transmembrane,8.0,0.006420000000000005
P31645,segments,Transmembrane,9.0,0.006440000000000005
P31645,segments,Transmembrane,10.0,0.008120000000000006
P31645,segments,Transmembrane,11.0,0.01726000000000001
P49146,segments,Transmembrane,0.0,0.010240000000000006
P49146,segments,Transmembrane,1.0,0.005680000000000003
P49146,segments,Transmembrane,2.0,0.008000000000000005
P49146,segments,Transmembrane,3.0,0.002860000000000002
P49146,segments,Transmembrane,4.0,0.010580000000000008
P49146,segments,Transmembrane,5.0,0.007680000000000005
P49146,segments,Transmembrane,6.0,0.030139999999999986
P15954,segments,Transmembrane,0.0,0.005180000000000003
P13569,segments,Transmembrane,0.0,0.02598
P13569,segments,Transmembrane,1.0,0.007760000000000005
P13569,segments,Transmembrane,2.0,0.004400000000000003
P13569,segments,Transmembrane,3.0,0.005240000000000003
P13569,segments,Transmembrane,4.0,0.03721999999999998
P13569,segments,Transmembrane,5.0,0.013180000000000008
P13569,segments,Transmembrane,6.0,0.0036000000000000025
P13569,segments,Transmembrane,7.0,0.010140000000000007
P13569,segments,Transmembrane,8.0,0.006740000000000005
P13569,segments,Transmembrane,9.0,0.011540000000000009
P13569,segments,Transmembrane,10.0,0.029479999999999985
P13569,segments,Transmembrane,11.0,0.010580000000000008
Q9BRQ8,segments,Transmembrane,0.0,0.01626000000000001
Q13021,segments,Transmembrane,0.0,0.008660000000000006
Q13021,segments,Transmembrane,1.0,0.015220000000000011
Q13021,segments,Transmembrane,2.0,0.009540000000000007
Q13021,segments,Transmembrane,3.0,0.009220000000000006
P15941,segments,Extracellular_Lumenal,0.0,0.6361999999999999
Q7Z434,segments,Extracellular_Lumenal,0.0,0.036379999999999975
O43561,segments,Extracellular_Lumenal,0.0,0.030899999999999976
P31431,segments,Extracellular_Lumenal,0.0,0.2838200000000001
O75445,segments,Extracellular_Lumenal,0.0,0.6726599999999999
Q9UM73,segments,Extracellular_Lumenal,0.0,0.6909199999999998
Q9H461,segments,Extracellular_Lumenal,0.0,0.5507200000000002
Q9H461,segments,Extracellular_Lumenal,1.0,0.2901800000000001
Q9H461,segments,Extracellular_Lumenal,2.0,0.06893999999999999
Q9H461,segments,Extracellular_Lumenal,3.0,0.08101999999999998
O14763,segments,Extracellular_Lumenal,0.0,0.2743200000000001
P46531,segments,Extracellular_Lumenal,0.0,0.6479400000000003
Q8N114,segments,Extracellular_Lumenal,0.0,0.05253999999999995
Q07065,segments,Extracellular_Lumenal,0.0,0.5583400000000002
P08172,segments,Extracellular_Lumenal,0.0,0.03967999999999997
P08172,segments,Extracellular_Lumenal,1.0,0.02312
P08172,segments,Extracellular_Lumenal,2.0,0.04015999999999998
P08172,segments,Extracellular_Lumenal,3.0,0.022580000000000003
Q08345,segments,Extracellular_Lumenal,0.0,0.4154000000000002
