name,preds
Q14BN4|tm|seg0,0.017437214
P15529|tm|seg0,0.043909427
Q8TEM1|tm|seg0,0.026149468
Q9UJA2|tm|seg0,0.018122861
Q9UJA2|tm|seg1,0.015382131
Q9UJA2|tm|seg2,0.021352764
Q9UJA2|tm|seg3,0.0202395
Q9UJA2|tm|seg4,0.027347885
P00533|tm|seg0,0.033006184
P21802|tm|seg0,0.030198602
P08247|tm|seg0,0.022927864
P08247|tm|seg1,0.024027966
P08247|tm|seg2,0.027547989
P08247|tm|seg3,0.022243952
Q14739|tm|seg0,0.026853275
Q14739|tm|seg1,0.021521477
Q14739|tm|seg2,0.018730223
Q14739|tm|seg3,0.020189835
Q14739|tm|seg4,0.02162084
Q14739|tm|seg5,0.022298874
Q14739|tm|seg6,0.02308922
Q14739|tm|seg7,0.020363761
P29317|tm|seg0,0.024068464
P17948|tm|seg0,0.024357362
P05556|tm|seg0,0.05422964
P10747|tm|seg0,0.03044419
P61073|tm|seg0,0.07246364
P61073|tm|seg1,0.038898125
P61073|tm|seg2,0.018524487
P61073|tm|seg3,0.021007901
P61073|tm|seg4,0.02399562
P61073|tm|seg5,0.037462432
P61073|tm|seg6,0.048399985
Q15303|tm|seg0,0.1724178
O00254|tm|seg0,0.0759776
O00254|tm|seg1,0.04890675
O00254|tm|seg2,0.022955969
O00254|tm|seg3,0.021111906
O00254|tm|seg4,0.02978516
O00254|tm|seg5,0.050145455
O00254|tm|seg6,0.033647563
Q9H3U5|tm|seg0,0.092936866
Q9H3U5|tm|seg1,0.019036103
Q9H3U5|tm|seg2,0.019156767
Q9H3U5|tm|seg3,0.020961825
Q9H3U5|tm|seg4,0.023958122
Q9H3U5|tm|seg5,0.02436284
Q9H3U5|tm|seg6,0.01824513
Q9H3U5|tm|seg7,0.024989532
Q9H3U5|tm|seg8,0.022386942
Q9H3U5|tm|seg9,0.028158354
Q9H3U5|tm|seg10,0.061056294
Q9H3U5|tm|seg11,0.0198302
Q9Y624|tm|seg0,0.029067809
P31645|tm|seg0,0.017685927
P31645|tm|seg1,0.020828566
P31645|tm|seg2,0.027654102
P31645|tm|seg3,0.02072548
P31645|tm|seg4,0.021080364
P31645|tm|seg5,0.019354245
P31645|tm|seg6,0.021130027
P31645|tm|seg7,0.027450653
P31645|tm|seg8,0.01905131
P31645|tm|seg9,0.021152202
P31645|tm|seg10,0.02010792
P31645|tm|seg11,0.021335376
P49146|tm|seg0,0.050922416
P49146|tm|seg1,0.055116933
P49146|tm|seg2,0.024340594
P49146|tm|seg3,0.020147258
P49146|tm|seg4,0.032519385
P49146|tm|seg5,0.048976865
P49146|tm|seg6,0.04396845
P15954|tm|seg0,0.018109825
P13569|tm|seg0,0.023312576
P13569|tm|seg1,0.022045668
P13569|tm|seg2,0.028977396
P13569|tm|seg3,0.02302792
P13569|tm|seg4,0.018799396
P13569|tm|seg5,0.033594906
P13569|tm|seg6,0.018491933
P13569|tm|seg7,0.02615569
P13569|tm|seg8,0.024912223
P13569|tm|seg9,0.02450058
P13569|tm|seg10,0.020920211
P13569|tm|seg11,0.025674727
Q9BRQ8|tm|seg0,0.0202927
Q13021|tm|seg0,0.020633604
Q13021|tm|seg1,0.028715601
Q13021|tm|seg2,0.02592096
Q13021|tm|seg3,0.021886418
