UniProt_ID,approach,region,seg_idx,score
P13569,segment,Cytoplasmic,2.0,0.026341336
P13569,segment,Cytoplasmic,3.0,0.060366172
P13569,segment,Cytoplasmic,4.0,0.024973013
P13569,segment,Cytoplasmic,5.0,0.028835846
P13569,segment,Cytoplasmic,6.0,0.07110642
Q03135,segment,Cytoplasmic,0.0,0.060804192
Q03135,segment,Cytoplasmic,1.0,0.029271325
P15941,segment,Transmembrane,0.0,0.023176124
Q7Z434,segment,Transmembrane,0.0,0.15061092
Q9BR39,segment,Transmembrane,0.0,0.023245709
O43561,segment,Transmembrane,0.0,0.06837486
P31431,segment,Transmembrane,0.0,0.07080604
O75445,segment,Transmembrane,0.0,0.024522448
Q9UM73,segment,Transmembrane,0.0,0.08968258
Q9H461,segment,Transmembrane,0.0,0.018811025
Q9H461,segment,Transmembrane,1.0,0.024687117
Q9H461,segment,Transmembrane,2.0,0.02941993
Q9H461,segment,Transmembrane,3.0,0.022220232
Q9H461,segment,Transmembrane,4.0,0.023163162
Q9H461,segment,Transmembrane,5.0,0.020599725
Q9H461,segment,Transmembrane,6.0,0.02532924
O14763,segment,Transmembrane,0.0,0.057516992
P46531,segment,Transmembrane,0.0,0.030909566
Q8N114,segment,Transmembrane,0.0,0.02145192
Q07065,segment,Transmembrane,0.0,0.035143774
P08172,segment,Transmembrane,0.0,0.039154645
P08172,segment,Transmembrane,1.0,0.029785495
P08172,segment,Transmembrane,2.0,0.023422679
P08172,segment,Transmembrane,3.0,0.019237343
P08172,segment,Transmembrane,4.0,0.05342966
P08172,segment,Transmembrane,5.0,0.07205462
P08172,segment,Transmembrane,6.0,0.044979777
Q08345,segment,Transmembrane,0.0,0.044663776
O60500,segment,Transmembrane,0.0,0.38619974
P05067,segment,Transmembrane,0.0,0.026335403
Q8WXG9,segment,Transmembrane,0.0,0.024434747
Q8WXG9,segment,Transmembrane,1.0,0.029291088
Q8WXG9,segment,Transmembrane,2.0,0.025776466
Q8WXG9,segment,Transmembrane,3.0,0.018545557
Q8WXG9,segment,Transmembrane,4.0,0.024747057
Q8WXG9,segment,Transmembrane,5.0,0.024881067
Q8WXG9,segment,Transmembrane,6.0,0.021038821
P11362,segment,Transmembrane,0.0,0.020594614
Q8NC56,segment,Transmembrane,0.0,0.02797829
Q8NC56,segment,Transmembrane,1.0,0.026112134
P40967,segment,Transmembrane,0.0,0.036208574
P07766,segment,Transmembrane,0.0,0.028449316
P20963,segment,Transmembrane,0.0,0.037867196
P04626,segment,Transmembrane,0.0,0.021580279
O75460,segment,Transmembrane,0.0,0.022073861
P35968,segment,Transmembrane,0.0,0.02221385
Q12879,segment,Transmembrane,0.0,0.03728404
Q12879,segment,Transmembrane,1.0,0.016539792
Q12879,segment,Transmembrane,2.0,0.04509006
Q86WV6,segment,Transmembrane,0.0,0.4391641
Q86WV6,segment,Transmembrane,1.0,0.025516842
Q86WV6,segment,Transmembrane,2.0,0.019128589
Q86WV6,segment,Transmembrane,3.0,0.046399046
P07949,segment,Transmembrane,0.0,0.023054693
P08908,segment,Transmembrane,0.0,0.039134715
P08908,segment,Transmembrane,1.0,0.043103386
P08908,segment,Transmembrane,2.0,0.030732792
P08908,segment,Transmembrane,3.0,0.021441072
P08908,segment,Transmembrane,4.0,0.15294613
P08908,segment,Transmembrane,5.0,0.043303747
P08908,segment,Transmembrane,6.0,0.06164071
Q7Z3C6,segment,Transmembrane,0.0,0.02461152
Q7Z3C6,segment,Transmembrane,1.0,0.023072151
Q7Z3C6,segment,Transmembrane,2.0,0.02657077
Q7Z3C6,segment,Transmembrane,3.0,0.02521325
O75581,segment,Transmembrane,0.0,0.022125613
P63027,segment,Transmembrane,0.0,0.022179294
O60733,segment,Transmembrane,0.0,0.018614544
O60733,segment,Transmembrane,1.0,0.019323984
Q04671,segment,Transmembrane,0.0,0.023258677
Q04671,segment,Transmembrane,1.0,0.029467998
Q04671,segment,Transmembrane,2.0,0.8761898
Q04671,segment,Transmembrane,3.0,0.031246467
Q04671,segment,Transmembrane,4.0,0.9813579
Q04671,segment,Transmembrane,5.0,0.02253303
Q04671,segment,Transmembrane,6.0,0.025967475
Q04671,segment,Transmembrane,7.0,0.059403013
Q04671,segment,Transmembrane,8.0,0.020810844
Q04671,segment,Transmembrane,9.0,0.019252159
Q04671,segment,Transmembrane,10.0,0.031273726
Q04671,segment,Transmembrane,11.0,0.022462387
Q14BN4,segment,Transmembrane,0.0,0.017437214
P15529,segment,Transmembrane,0.0,0.043909427
Q8TEM1,segment,Transmembrane,0.0,0.026149468
Q9UJA2,segment,Transmembrane,0.0,0.018122861
Q9UJA2,segment,Transmembrane,1.0,0.015382131
Q9UJA2,segment,Transmembrane,2.0,0.021352764
Q9UJA2,segment,Transmembrane,3.0,0.0202395
Q9UJA2,segment,Transmembrane,4.0,0.027347885
P00533,segment,Transmembrane,0.0,0.033006184
P21802,segment,Transmembrane,0.0,0.030198602
P08247,segment,Transmembrane,0.0,0.022927864
P08247,segment,Transmembrane,1.0,0.024027966
P08247,segment,Transmembrane,2.0,0.027547989
P08247,segment,Transmembrane,3.0,0.022243952
Q14739,segment,Transmembrane,0.0,0.026853275
Q14739,segment,Transmembrane,1.0,0.021521477
Q14739,segment,Transmembrane,2.0,0.018730223
Q14739,segment,Transmembrane,3.0,0.020189835
Q14739,segment,Transmembrane,4.0,0.02162084
Q14739,segment,Transmembrane,5.0,0.022298874
Q14739,segment,Transmembrane,6.0,0.02308922
Q14739,segment,Transmembrane,7.0,0.020363761
P29317,segment,Transmembrane,0.0,0.024068464
P17948,segment,Transmembrane,0.0,0.024357362
P05556,segment,Transmembrane,0.0,0.05422964
P10747,segment,Transmembrane,0.0,0.03044419
P61073,segment,Transmembrane,0.0,0.07246364
P61073,segment,Transmembrane,1.0,0.038898125
P61073,segment,Transmembrane,2.0,0.018524487
P61073,segment,Transmembrane,3.0,0.021007901
P61073,segment,Transmembrane,4.0,0.02399562
P61073,segment,Transmembrane,5.0,0.037462432
P61073,segment,Transmembrane,6.0,0.048399985
Q15303,segment,Transmembrane,0.0,0.1724178
O00254,segment,Transmembrane,0.0,0.0759776
O00254,segment,Transmembrane,1.0,0.04890675
O00254,segment,Transmembrane,2.0,0.022955969
O00254,segment,Transmembrane,3.0,0.021111906
O00254,segment,Transmembrane,4.0,0.02978516
O00254,segment,Transmembrane,5.0,0.050145455
O00254,segment,Transmembrane,6.0,0.033647563
Q9H3U5,segment,Transmembrane,0.0,0.092936866
Q9H3U5,segment,Transmembrane,1.0,0.019036103
Q9H3U5,segment,Transmembrane,2.0,0.019156767
Q9H3U5,segment,Transmembrane,3.0,0.020961825
Q9H3U5,segment,Transmembrane,4.0,0.023958122
Q9H3U5,segment,Transmembrane,5.0,0.02436284
Q9H3U5,segment,Transmembrane,6.0,0.01824513
Q9H3U5,segment,Transmembrane,7.0,0.024989532
Q9H3U5,segment,Transmembrane,8.0,0.022386942
Q9H3U5,segment,Transmembrane,9.0,0.028158354
Q9H3U5,segment,Transmembrane,10.0,0.061056294
Q9H3U5,segment,Transmembrane,11.0,0.0198302
Q9Y624,segment,Transmembrane,0.0,0.029067809
P31645,segment,Transmembrane,0.0,0.017685927
P31645,segment,Transmembrane,1.0,0.020828566
P31645,segment,Transmembrane,2.0,0.027654102
P31645,segment,Transmembrane,3.0,0.02072548
P31645,segment,Transmembrane,4.0,0.021080364
P31645,segment,Transmembrane,5.0,0.019354245
P31645,segment,Transmembrane,6.0,0.021130027
P31645,segment,Transmembrane,7.0,0.027450653
P31645,segment,Transmembrane,8.0,0.01905131
P31645,segment,Transmembrane,9.0,0.021152202
P31645,segment,Transmembrane,10.0,0.02010792
P31645,segment,Transmembrane,11.0,0.021335376
P49146,segment,Transmembrane,0.0,0.050922416
P49146,segment,Transmembrane,1.0,0.055116933
P49146,segment,Transmembrane,2.0,0.024340594
P49146,segment,Transmembrane,3.0,0.020147258
P49146,segment,Transmembrane,4.0,0.032519385
P49146,segment,Transmembrane,5.0,0.048976865
P49146,segment,Transmembrane,6.0,0.04396845
P15954,segment,Transmembrane,0.0,0.018109825
P13569,segment,Transmembrane,0.0,0.023312576
P13569,segment,Transmembrane,1.0,0.022045668
P13569,segment,Transmembrane,2.0,0.028977396
P13569,segment,Transmembrane,3.0,0.02302792
P13569,segment,Transmembrane,4.0,0.018799396
P13569,segment,Transmembrane,5.0,0.033594906
P13569,segment,Transmembrane,6.0,0.018491933
P13569,segment,Transmembrane,7.0,0.02615569
P13569,segment,Transmembrane,8.0,0.024912223
P13569,segment,Transmembrane,9.0,0.02450058
P13569,segment,Transmembrane,10.0,0.020920211
P13569,segment,Transmembrane,11.0,0.025674727
Q9BRQ8,segment,Transmembrane,0.0,0.0202927
Q13021,segment,Transmembrane,0.0,0.020633604
Q13021,segment,Transmembrane,1.0,0.028715601
Q13021,segment,Transmembrane,2.0,0.02592096
Q13021,segment,Transmembrane,3.0,0.021886418
P15941,segment,Extracellular/Lumenal,0.0,0.9039049
Q7Z434,segment,Extracellular/Lumenal,0.0,0.019694403
O43561,segment,Extracellular/Lumenal,0.0,0.019152831
P31431,segment,Extracellular/Lumenal,0.0,0.055619262
O75445,segment,Extracellular/Lumenal,0.0,0.37864983
Q9UM73,segment,Extracellular/Lumenal,0.0,0.09843944
Q9H461,segment,Extracellular/Lumenal,0.0,0.6685365
Q9H461,segment,Extracellular/Lumenal,1.0,0.34519562
Q9H461,segment,Extracellular/Lumenal,2.0,0.03262939
Q9H461,segment,Extracellular/Lumenal,3.0,0.08725082
O14763,segment,Extracellular/Lumenal,0.0,0.10572036
P46531,segment,Extracellular/Lumenal,0.0,0.97497374
Q8N114,segment,Extracellular/Lumenal,0.0,0.05497647
Q07065,segment,Extracellular/Lumenal,0.0,0.58593774
P08172,segment,Extracellular/Lumenal,0.0,0.0599382
P08172,segment,Extracellular/Lumenal,1.0,0.023418177
P08172,segment,Extracellular/Lumenal,2.0,0.020588461
P08172,segment,Extracellular/Lumenal,3.0,0.032902483
Q08345,segment,Extracellular/Lumenal,0.0,0.10671189
O60500,segment,Extracellular/Lumenal,0.0,0.5198924
P05067,segment,Extracellular/Lumenal,0.0,0.85776454
Q8WXG9,segment,Extracellular/Lumenal,0.0,0.13814
Q8WXG9,segment,Extracellular/Lumenal,1.0,0.03614228
Q8WXG9,segment,Extracellular/Lumenal,2.0,0.026848784
Q8WXG9,segment,Extracellular/Lumenal,3.0,0.021939838
P11362,segment,Extracellular/Lumenal,0.0,0.58875453
P40967,segment,Extracellular/Lumenal,0.0,0.047364876
P07766,segment,Extracellular/Lumenal,0.0,0.056207817
P20963,segment,Extracellular/Lumenal,0.0,0.022925466
P04626,segment,Extracellular/Lumenal,0.0,0.28113195
O75460,segment,Extracellular/Lumenal,0.0,0.09216953
P35968,segment,Extracellular/Lumenal,0.0,0.2921921
Q12879,segment,Extracellular/Lumenal,0.0,0.08003081
Q12879,segment,Extracellular/Lumenal,1.0,0.18281952
Q86WV6,segment,Extracellular/Lumenal,0.0,0.025406484
Q86WV6,segment,Extracellular/Lumenal,1.0,0.03776833
P07949,segment,Extracellular/Lumenal,0.0,0.081940465
P08908,segment,Extracellular/Lumenal,0.0,0.08812694
P08908,segment,Extracellular/Lumenal,1.0,0.023516005
P08908,segment,Extracellular/Lumenal,2.0,0.032631055
P08908,segment,Extracellular/Lumenal,3.0,0.024816226
P01857,segment,Extracellular/Lumenal,0.0,0.85078794
Q7Z3C6,segment,Extracellular/Lumenal,0.0,0.05115761
Q7Z3C6,segment,Extracellular/Lumenal,1.0,0.020228332
O75581,segment,Extracellular/Lumenal,0.0,0.95042294
P63027,segment,Extracellular/Lumenal,0.0,0.01921201
Q04671,segment,Extracellular/Lumenal,0.0,0.064236425
Q04671,segment,Extracellular/Lumenal,1.0,0.030001339
Q04671,segment,Extracellular/Lumenal,2.0,0.022650296
Q04671,segment,Extracellular/Lumenal,3.0,0.020595431
Q04671,segment,Extracellular/Lumenal,4.0,0.04352566
Q04671,segment,Extracellular/Lumenal,5.0,0.018430624
Q14BN4,segment,Extracellular/Lumenal,0.0,0.021562032
P15529,segment,Extracellular/Lumenal,0.0,0.76715535
Q8TEM1,segment,Extracellular/Lumenal,0.0,0.13916695
P00533,segment,Extracellular/Lumenal,0.0,0.81981504
P21802,segment,Extracellular/Lumenal,0.0,0.7658447
P08247,segment,Extracellular/Lumenal,0.0,0.03018213
P08247,segment,Extracellular/Lumenal,1.0,0.038068168
Q14739,segment,Extracellular/Lumenal,0.0,0.38720113
P29317,segment,Extracellular/Lumenal,0.0,0.4954924
P17948,segment,Extracellular/Lumenal,0.0,0.3466146
P05556,segment,Extracellular/Lumenal,0.0,0.85646206
P10747,segment,Extracellular/Lumenal,0.0,0.061386086
Q16635,segment,Extracellular/Lumenal,0.0,0.10446833
Q16635,segment,Extracellular/Lumenal,1.0,0.023392366
P61073,segment,Extracellular/Lumenal,0.0,0.045698218
P61073,segment,Extracellular/Lumenal,1.0,0.021881757
P61073,segment,Extracellular/Lumenal,2.0,0.027832268
P61073,segment,Extracellular/Lumenal,3.0,0.023317263
Q15303,segment,Extracellular/Lumenal,0.0,0.83229774
O00254,segment,Extracellular/Lumenal,0.0,0.080342986
O00254,segment,Extracellular/Lumenal,1.0,0.033429697
O00254,segment,Extracellular/Lumenal,2.0,0.033029538
O00254,segment,Extracellular/Lumenal,3.0,0.03277448
Q9Y624,segment,Extracellular/Lumenal,0.0,0.68907493
P31645,segment,Extracellular/Lumenal,0.0,0.022319918
P31645,segment,Extracellular/Lumenal,1.0,0.046113204
P31645,segment,Extracellular/Lumenal,2.0,0.032175343
P31645,segment,Extracellular/Lumenal,3.0,0.05374563
P31645,segment,Extracellular/Lumenal,4.0,0.0376417
P31645,segment,Extracellular/Lumenal,5.0,0.03383744
P49146,segment,Extracellular/Lumenal,0.0,0.042019457
P49146,segment,Extracellular/Lumenal,1.0,0.028548835
P49146,segment,Extracellular/Lumenal,2.0,0.025876218
P49146,segment,Extracellular/Lumenal,3.0,0.019297818
P15954,segment,Extracellular/Lumenal,0.0,0.029341824
P15954,segment,Extracellular/Lumenal,1.0,0.01958329
P13569,segment,Extracellular/Lumenal,0.0,0.03189011
P13569,segment,Extracellular/Lumenal,1.0,0.020303939
P13569,segment,Extracellular/Lumenal,2.0,0.02480259
P13569,segment,Extracellular/Lumenal,3.0,0.03404608
P13569,segment,Extracellular/Lumenal,4.0,0.019401258
P13569,segment,Extracellular/Lumenal,5.0,0.03360146
P15941,concatenated,Cytoplasmic,,0.5772925
Q7Z434,concatenated,Cytoplasmic,,0.21867576
Q9BR39,concatenated,Cytoplasmic,,0.85105914
O43561,concatenated,Cytoplasmic,,0.14469683
P31431,concatenated,Cytoplasmic,,0.11207194
O75445,concatenated,Cytoplasmic,,0.096761525
Q9UM73,concatenated,Cytoplasmic,,0.87935144
Q9H461,concatenated,Cytoplasmic,,0.22261664
O14763,concatenated,Cytoplasmic,,0.111807
P46531,concatenated,Cytoplasmic,,0.9353715
Q8N114,concatenated,Cytoplasmic,,0.6063593
Q07065,concatenated,Cytoplasmic,,0.86741966
P08172,concatenated,Cytoplasmic,,0.37720844
Q08345,concatenated,Cytoplasmic,,0.74263847
O60500,concatenated,Cytoplasmic,,0.116315596
P05067,concatenated,Cytoplasmic,,0.079322875
Q8WXG9,concatenated,Cytoplasmic,,0.30481297
P11362,concatenated,Cytoplasmic,,0.969355
P40967,concatenated,Cytoplasmic,,0.037276376
P07766,concatenated,Cytoplasmic,,0.5358921
P20963,concatenated,Cytoplasmic,,0.5689668
P04626,concatenated,Cytoplasmic,,0.73498505
O75460,concatenated,Cytoplasmic,,0.60056067
P35968,concatenated,Cytoplasmic,,0.57316655
Q12879,concatenated,Cytoplasmic,,0.19530642
Q86WV6,concatenated,Cytoplasmic,,0.082280554
P07949,concatenated,Cytoplasmic,,0.9411933
P08908,concatenated,Cytoplasmic,,0.30097714
Q7Z3C6,concatenated,Cytoplasmic,,0.09566549
O75581,concatenated,Cytoplasmic,,0.36232466
P63027,concatenated,Cytoplasmic,,0.9160239
Q04671,concatenated,Cytoplasmic,,0.064045236
Q14BN4,concatenated,Cytoplasmic,,0.78058743
P15529,concatenated,Cytoplasmic,,0.050280355
Q8TEM1,concatenated,Cytoplasmic,,0.40446135
P00533,concatenated,Cytoplasmic,,0.8767902
P21802,concatenated,Cytoplasmic,,0.9739968
P08247,concatenated,Cytoplasmic,,0.860217
P29317,concatenated,Cytoplasmic,,0.981518
P17948,concatenated,Cytoplasmic,,0.65829
P05556,concatenated,Cytoplasmic,,0.100737095
P10747,concatenated,Cytoplasmic,,0.43164152
P61073,concatenated,Cytoplasmic,,0.08856619
Q15303,concatenated,Cytoplasmic,,0.9258467
O00254,concatenated,Cytoplasmic,,0.16685168
Q9Y624,concatenated,Cytoplasmic,,0.07230882
P31645,concatenated,Cytoplasmic,,0.092549644
P49146,concatenated,Cytoplasmic,,0.25972903
P13569,concatenated,Cytoplasmic,,0.07066983
Q03135,concatenated,Cytoplasmic,,0.04015422
P15941,concatenated,Transmembrane,,0.023176124
Q7Z434,concatenated,Transmembrane,,0.15061092
Q9BR39,concatenated,Transmembrane,,0.023245709
O43561,concatenated,Transmembrane,,0.06837486
P31431,concatenated,Transmembrane,,0.07080604
O75445,concatenated,Transmembrane,,0.024522448
Q9UM73,concatenated,Transmembrane,,0.08968258
Q9H461,concatenated,Transmembrane,,0.07600335
O14763,concatenated,Transmembrane,,0.057516977
P46531,concatenated,Transmembrane,,0.030909566
Q8N114,concatenated,Transmembrane,,0.02145192
Q07065,concatenated,Transmembrane,,0.03514378
P08172,concatenated,Transmembrane,,0.09657824
Q08345,concatenated,Transmembrane,,0.044663776
O60500,concatenated,Transmembrane,,0.38619968
P05067,concatenated,Transmembrane,,0.026335403
Q8WXG9,concatenated,Transmembrane,,0.054619905
P11362,concatenated,Transmembrane,,0.020594614
Q8NC56,concatenated,Transmembrane,,0.046764087
P40967,concatenated,Transmembrane,,0.036208585
P07766,concatenated,Transmembrane,,0.028449323
P20963,concatenated,Transmembrane,,0.037867203
P04626,concatenated,Transmembrane,,0.021580279
O75460,concatenated,Transmembrane,,0.022073856
P35968,concatenated,Transmembrane,,0.022213845
Q12879,concatenated,Transmembrane,,0.037625052
Q86WV6,concatenated,Transmembrane,,0.044219688
P07949,concatenated,Transmembrane,,0.023054698
P08908,concatenated,Transmembrane,,0.06909156
Q7Z3C6,concatenated,Transmembrane,,0.061213885
O75581,concatenated,Transmembrane,,0.022125604
P63027,concatenated,Transmembrane,,0.0221793
O60733,concatenated,Transmembrane,,0.019896055
Q04671,concatenated,Transmembrane,,0.3677861
Q14BN4,concatenated,Transmembrane,,0.017437207
P15529,concatenated,Transmembrane,,0.043909393
Q8TEM1,concatenated,Transmembrane,,0.026149461
Q9UJA2,concatenated,Transmembrane,,0.027480463
P00533,concatenated,Transmembrane,,0.033006154
P21802,concatenated,Transmembrane,,0.030198587
P08247,concatenated,Transmembrane,,0.02527021
Q14739,concatenated,Transmembrane,,0.046941828
P29317,concatenated,Transmembrane,,0.024068464
P17948,concatenated,Transmembrane,,0.024357377
P05556,concatenated,Transmembrane,,0.05422964
P10747,concatenated,Transmembrane,,0.03044419
P61073,concatenated,Transmembrane,,0.05610588
Q15303,concatenated,Transmembrane,,0.17241772
O00254,concatenated,Transmembrane,,0.06389387
Q9H3U5,concatenated,Transmembrane,,0.07965345
Q9Y624,concatenated,Transmembrane,,0.029067831
P31645,concatenated,Transmembrane,,0.022337278
P49146,concatenated,Transmembrane,,0.050207555
P15954,concatenated,Transmembrane,,0.018109825
P13569,concatenated,Transmembrane,,0.07920357
Q9BRQ8,concatenated,Transmembrane,,0.020292707
Q13021,concatenated,Transmembrane,,0.020640148
P15941,concatenated,Extracellular/Lumenal,,0.9039049
Q7Z434,concatenated,Extracellular/Lumenal,,0.019694403
O43561,concatenated,Extracellular/Lumenal,,0.019152831
P31431,concatenated,Extracellular/Lumenal,,0.055619262
O75445,concatenated,Extracellular/Lumenal,,0.37864983
Q9UM73,concatenated,Extracellular/Lumenal,,0.09843944
Q9H461,concatenated,Extracellular/Lumenal,,0.6137372
O14763,concatenated,Extracellular/Lumenal,,0.10572031
P46531,concatenated,Extracellular/Lumenal,,0.9749737
Q8N114,concatenated,Extracellular/Lumenal,,0.054976456
Q07065,concatenated,Extracellular/Lumenal,,0.5859378
P08172,concatenated,Extracellular/Lumenal,,0.0420463
Q08345,concatenated,Extracellular/Lumenal,,0.10671184
O60500,concatenated,Extracellular/Lumenal,,0.5198924
P05067,concatenated,Extracellular/Lumenal,,0.85776454
Q8WXG9,concatenated,Extracellular/Lumenal,,0.13814001
P11362,concatenated,Extracellular/Lumenal,,0.58875465
P40967,concatenated,Extracellular/Lumenal,,0.047364876
P07766,concatenated,Extracellular/Lumenal,,0.056207802
P20963,concatenated,Extracellular/Lumenal,,0.022925457
P04626,concatenated,Extracellular/Lumenal,,0.2811318
O75460,concatenated,Extracellular/Lumenal,,0.09216951
P35968,concatenated,Extracellular/Lumenal,,0.292192
Q12879,concatenated,Extracellular/Lumenal,,0.11189796
Q86WV6,concatenated,Extracellular/Lumenal,,0.035401236
P07949,concatenated,Extracellular/Lumenal,,0.08194049
P08908,concatenated,Extracellular/Lumenal,,0.059334707
P01857,concatenated,Extracellular/Lumenal,,0.85078794
Q7Z3C6,concatenated,Extracellular/Lumenal,,0.040571727
O75581,concatenated,Extracellular/Lumenal,,0.95042294
P63027,concatenated,Extracellular/Lumenal,,0.01921201
Q04671,concatenated,Extracellular/Lumenal,,0.03172888
Q14BN4,concatenated,Extracellular/Lumenal,,0.021562027
P15529,concatenated,Extracellular/Lumenal,,0.76715523
Q8TEM1,concatenated,Extracellular/Lumenal,,0.13916695
P00533,concatenated,Extracellular/Lumenal,,0.81981504
P21802,concatenated,Extracellular/Lumenal,,0.7658446
P08247,concatenated,Extracellular/Lumenal,,0.05517189
Q14739,concatenated,Extracellular/Lumenal,,0.38720077
P29317,concatenated,Extracellular/Lumenal,,0.49549195
P17948,concatenated,Extracellular/Lumenal,,0.3466143
P05556,concatenated,Extracellular/Lumenal,,0.85646194
P10747,concatenated,Extracellular/Lumenal,,0.061386064
Q16635,concatenated,Extracellular/Lumenal,,0.02225625
P61073,concatenated,Extracellular/Lumenal,,0.06537513
Q15303,concatenated,Extracellular/Lumenal,,0.83229786
O00254,concatenated,Extracellular/Lumenal,,0.11180952
Q9Y624,concatenated,Extracellular/Lumenal,,0.689075
P31645,concatenated,Extracellular/Lumenal,,0.06797
P49146,concatenated,Extracellular/Lumenal,,0.10563841
P15954,concatenated,Extracellular/Lumenal,,0.12127127
