UniProt_ID,approach,region,seg_idx,score
Q7Z434,concatenated,Transmembrane,,0.016666666666666666
Q9BR39,concatenated,Transmembrane,,0.024166666666666666
O43561,concatenated,Transmembrane,,0.0016666666666666668
P31431,concatenated,Transmembrane,,0.005
O75445,concatenated,Transmembrane,,0.0008333333333333334
Q9UM73,concatenated,Transmembrane,,0.0016666666666666668
Q9H461,concatenated,Transmembrane,,0.010833333333333334
O14763,concatenated,Transmembrane,,0.0008333333333333334
P46531,concatenated,Transmembrane,,0.004166666666666667
Q8N114,concatenated,Transmembrane,,0.004166666666666667
Q07065,concatenated,Transmembrane,,0.014166666666666666
P08172,concatenated,Transmembrane,,0.023333333333333334
Q08345,concatenated,Transmembrane,,0.006666666666666667
O60500,concatenated,Transmembrane,,0.02
P05067,concatenated,Transmembrane,,0.013333333333333334
Q8WXG9,concatenated,Transmembrane,,0.005
P11362,concatenated,Transmembrane,,0.0016666666666666668
Q8NC56,concatenated,Transmembrane,,0.004166666666666667
P40967,concatenated,Transmembrane,,0.0016666666666666668
P07766,concatenated,Transmembrane,,0.016666666666666666
P20963,concatenated,Transmembrane,,0.008333333333333333
P04626,concatenated,Transmembrane,,0.020833333333333332
O75460,concatenated,Transmembrane,,0.0025
P35968,concatenated,Transmembrane,,0.0
Q12879,concatenated,Transmembrane,,0.025
Q86WV6,concatenated,Transmembrane,,0.0075
P07949,concatenated,Transmembrane,,0.013333333333333334
P08908,concatenated,Transmembrane,,0.020833333333333332
Q7Z3C6,concatenated,Transmembrane,,0.028333333333333332
O75581,concatenated,Transmembrane,,0.035833333333333335
P63027,concatenated,Transmembrane,,0.0008333333333333334
O60733,concatenated,Transmembrane,,0.016666666666666666
Q04671,concatenated,Transmembrane,,0.015833333333333335
Q14BN4,concatenated,Transmembrane,,0.006666666666666667
P15529,concatenated,Transmembrane,,0.0175
Q8TEM1,concatenated,Transmembrane,,0.0075
Q9UJA2,concatenated,Transmembrane,,0.02
P00533,concatenated,Transmembrane,,0.021666666666666667
P21802,concatenated,Transmembrane,,0.0
P08247,concatenated,Transmembrane,,0.0375
Q14739,concatenated,Transmembrane,,0.015833333333333335
P29317,concatenated,Transmembrane,,0.023333333333333334
P17948,concatenated,Transmembrane,,0.0016666666666666668
P05556,concatenated,Transmembrane,,0.020833333333333332
P10747,concatenated,Transmembrane,,0.0016666666666666668
P61073,concatenated,Transmembrane,,0.025833333333333333
Q15303,concatenated,Transmembrane,,0.004166666666666667
O00254,concatenated,Transmembrane,,0.015833333333333335
Q9H3U5,concatenated,Transmembrane,,0.016666666666666666
Q9Y624,concatenated,Transmembrane,,0.0
P31645,concatenated,Transmembrane,,0.014166666666666666
P49146,concatenated,Transmembrane,,0.0175
P15954,concatenated,Transmembrane,,0.009166666666666667
P13569,concatenated,Transmembrane,,0.011666666666666667
Q9BRQ8,concatenated,Transmembrane,,0.018333333333333333
Q13021,concatenated,Transmembrane,,0.010833333333333334
P15941,concatenated,Extracellular/Lumenal,,0.014166666666666666
Q7Z434,concatenated,Extracellular/Lumenal,,0.0016666666666666668
O43561,concatenated,Extracellular/Lumenal,,0.0008333333333333334
P31431,concatenated,Extracellular/Lumenal,,0.006666666666666667
O75445,concatenated,Extracellular/Lumenal,,0.0125
Q9UM73,concatenated,Extracellular/Lumenal,,0.010833333333333334
Q9H461,concatenated,Extracellular/Lumenal,,0.024166666666666666
O14763,concatenated,Extracellular/Lumenal,,0.014166666666666666
P46531,concatenated,Extracellular/Lumenal,,0.0175
Q8N114,concatenated,Extracellular/Lumenal,,0.01
Q07065,concatenated,Extracellular/Lumenal,,0.0125
P08172,concatenated,Extracellular/Lumenal,,0.010833333333333334
Q08345,concatenated,Extracellular/Lumenal,,0.009166666666666667
O60500,concatenated,Extracellular/Lumenal,,0.01
P05067,concatenated,Extracellular/Lumenal,,0.02666666666666667
Q8WXG9,concatenated,Extracellular/Lumenal,,0.021666666666666667
P11362,concatenated,Extracellular/Lumenal,,0.015
P40967,concatenated,Extracellular/Lumenal,,0.004166666666666667
P07766,concatenated,Extracellular/Lumenal,,0.0175
P20963,concatenated,Extracellular/Lumenal,,0.008333333333333333
P04626,concatenated,Extracellular/Lumenal,,0.016666666666666666
O75460,concatenated,Extracellular/Lumenal,,0.018333333333333333
P35968,concatenated,Extracellular/Lumenal,,0.016666666666666666
Q12879,concatenated,Extracellular/Lumenal,,0.021666666666666667
Q86WV6,concatenated,Extracellular/Lumenal,,0.008333333333333333
P07949,concatenated,Extracellular/Lumenal,,0.0175
P08908,concatenated,Extracellular/Lumenal,,0.0175
P01857,concatenated,Extracellular/Lumenal,,0.015
Q7Z3C6,concatenated,Extracellular/Lumenal,,0.011666666666666667
O75581,concatenated,Extracellular/Lumenal,,0.0175
P63027,concatenated,Extracellular/Lumenal,,0.0008333333333333334
Q04671,concatenated,Extracellular/Lumenal,,0.015833333333333335
Q14BN4,concatenated,Extracellular/Lumenal,,0.0016666666666666668
P15529,concatenated,Extracellular/Lumenal,,0.009166666666666667
Q8TEM1,concatenated,Extracellular/Lumenal,,0.010833333333333334
P00533,concatenated,Extracellular/Lumenal,,0.018333333333333333
P21802,concatenated,Extracellular/Lumenal,,0.021666666666666667
P08247,concatenated,Extracellular/Lumenal,,0.014166666666666666
Q14739,concatenated,Extracellular/Lumenal,,0.0175
P29317,concatenated,Extracellular/Lumenal,,0.016666666666666666
P17948,concatenated,Extracellular/Lumenal,,0.020833333333333332
P05556,concatenated,Extracellular/Lumenal,,0.021666666666666667
P10747,concatenated,Extracellular/Lumenal,,0.015
Q16635,concatenated,Extracellular/Lumenal,,0.009166666666666667
P61073,concatenated,Extracellular/Lumenal,,0.016666666666666666
Q15303,concatenated,Extracellular/Lumenal,,0.02
O00254,concatenated,Extracellular/Lumenal,,0.011666666666666667
Q9Y624,concatenated,Extracellular/Lumenal,,0.014166666666666666
P31645,concatenated,Extracellular/Lumenal,,0.008333333333333333
P49146,concatenated,Extracellular/Lumenal,,0.016666666666666666
P15954,concatenated,Extracellular/Lumenal,,0.03166666666666667
P13569,concatenated,Extracellular/Lumenal,,0.011666666666666667
P15941,segment,Cytoplasmic,0.0,0.004166666666666667
Q7Z434,segment,Cytoplasmic,0.0,0.016666666666666666
Q9BR39,segment,Cytoplasmic,0.0,0.03833333333333333
O43561,segment,Cytoplasmic,0.0,0.02
P31431,segment,Cytoplasmic,0.0,0.0175
O75445,segment,Cytoplasmic,0.0,0.020833333333333332
Q9UM73,segment,Cytoplasmic,0.0,0.005
Q9H461,segment,Cytoplasmic,0.0,0.010833333333333334
Q9H461,segment,Cytoplasmic,1.0,0.0033333333333333335
Q9H461,segment,Cytoplasmic,2.0,0.015
Q9H461,segment,Cytoplasmic,3.0,0.035
O14763,segment,Cytoplasmic,0.0,0.0075
P46531,segment,Cytoplasmic,0.0,0.01
Q8N114,segment,Cytoplasmic,0.0,0.008333333333333333
Q07065,segment,Cytoplasmic,0.0,0.02
P08172,segment,Cytoplasmic,0.0,0.0425
P08172,segment,Cytoplasmic,1.0,0.004166666666666667
P08172,segment,Cytoplasmic,2.0,0.015
P08172,segment,Cytoplasmic,3.0,0.005833333333333334
Q08345,segment,Cytoplasmic,0.0,0.01
O60500,segment,Cytoplasmic,0.0,0.013333333333333334
P05067,segment,Cytoplasmic,0.0,0.005833333333333334
Q8WXG9,segment,Cytoplasmic,0.0,0.004166666666666667
Q8WXG9,segment,Cytoplasmic,1.0,0.015
Q8WXG9,segment,Cytoplasmic,2.0,0.021666666666666667
Q8WXG9,segment,Cytoplasmic,3.0,0.010833333333333334
P11362,segment,Cytoplasmic,0.0,0.021666666666666667
P40967,segment,Cytoplasmic,0.0,0.005833333333333334
P07766,segment,Cytoplasmic,0.0,0.0225
P20963,segment,Cytoplasmic,0.0,0.004166666666666667
P04626,segment,Cytoplasmic,0.0,0.011666666666666667
O75460,segment,Cytoplasmic,0.0,0.0125
P35968,segment,Cytoplasmic,0.0,0.010833333333333334
Q12879,segment,Cytoplasmic,0.0,0.019166666666666665
Q12879,segment,Cytoplasmic,1.0,0.014166666666666666
Q12879,segment,Cytoplasmic,2.0,0.0125
Q86WV6,segment,Cytoplasmic,0.0,0.0016666666666666668
Q86WV6,segment,Cytoplasmic,1.0,0.0025
Q86WV6,segment,Cytoplasmic,2.0,0.009166666666666667
P07949,segment,Cytoplasmic,0.0,0.010833333333333334
P08908,segment,Cytoplasmic,0.0,0.008333333333333333
P08908,segment,Cytoplasmic,1.0,0.015833333333333335
P08908,segment,Cytoplasmic,2.0,0.014166666666666666
P08908,segment,Cytoplasmic,3.0,0.024166666666666666
Q7Z3C6,segment,Cytoplasmic,0.0,0.010833333333333334
Q7Z3C6,segment,Cytoplasmic,1.0,0.004166666666666667
Q7Z3C6,segment,Cytoplasmic,2.0,0.004166666666666667
Q7Z3C6,segment,Cytoplasmic,3.0,0.005
Q7Z3C6,segment,Cytoplasmic,4.0,0.006666666666666667
Q7Z3C6,segment,Cytoplasmic,5.0,0.0025
Q7Z3C6,segment,Cytoplasmic,6.0,0.014166666666666666
O75581,segment,Cytoplasmic,0.0,0.004166666666666667
P63027,segment,Cytoplasmic,0.0,0.009166666666666667
Q04671,segment,Cytoplasmic,0.0,0.011666666666666667
Q04671,segment,Cytoplasmic,1.0,0.0033333333333333335
Q04671,segment,Cytoplasmic,2.0,0.011666666666666667
Q04671,segment,Cytoplasmic,3.0,0.004166666666666667
Q04671,segment,Cytoplasmic,4.0,0.008333333333333333
Q04671,segment,Cytoplasmic,5.0,0.020833333333333332
Q04671,segment,Cytoplasmic,6.0,0.015
Q14BN4,segment,Cytoplasmic,0.0,0.008333333333333333
P15529,segment,Cytoplasmic,0.0,0.0033333333333333335
Q8TEM1,segment,Cytoplasmic,0.0,0.0016666666666666668
P00533,segment,Cytoplasmic,0.0,0.014166666666666666
P21802,segment,Cytoplasmic,0.0,0.0125
P08247,segment,Cytoplasmic,0.0,0.005833333333333334
P08247,segment,Cytoplasmic,1.0,0.0125
P08247,segment,Cytoplasmic,2.0,0.035
P29317,segment,Cytoplasmic,0.0,0.015833333333333335
P17948,segment,Cytoplasmic,0.0,0.009166666666666667
P05556,segment,Cytoplasmic,0.0,0.0075
P10747,segment,Cytoplasmic,0.0,0.008333333333333333
P61073,segment,Cytoplasmic,0.0,0.006666666666666667
P61073,segment,Cytoplasmic,1.0,0.0125
P61073,segment,Cytoplasmic,2.0,0.009166666666666667
P61073,segment,Cytoplasmic,3.0,0.011666666666666667
Q15303,segment,Cytoplasmic,0.0,0.0175
O00254,segment,Cytoplasmic,0.0,0.0033333333333333335
O00254,segment,Cytoplasmic,1.0,0.005
O00254,segment,Cytoplasmic,2.0,0.0033333333333333335
O00254,segment,Cytoplasmic,3.0,0.005833333333333334
Q9Y624,segment,Cytoplasmic,0.0,0.025
P31645,segment,Cytoplasmic,0.0,0.010833333333333334
P31645,segment,Cytoplasmic,1.0,0.008333333333333333
P31645,segment,Cytoplasmic,2.0,0.005
P31645,segment,Cytoplasmic,3.0,0.03333333333333333
P31645,segment,Cytoplasmic,4.0,0.005
P31645,segment,Cytoplasmic,5.0,0.013333333333333334
P31645,segment,Cytoplasmic,6.0,0.006666666666666667
P49146,segment,Cytoplasmic,0.0,0.0033333333333333335
P49146,segment,Cytoplasmic,1.0,0.005
P49146,segment,Cytoplasmic,2.0,0.004166666666666667
P49146,segment,Cytoplasmic,3.0,0.009166666666666667
P13569,segment,Cytoplasmic,0.0,0.0075
P13569,segment,Cytoplasmic,1.0,0.005
P13569,segment,Cytoplasmic,2.0,0.005
P13569,segment,Cytoplasmic,3.0,0.01
P13569,segment,Cytoplasmic,4.0,0.01
P13569,segment,Cytoplasmic,5.0,0.005
P13569,segment,Cytoplasmic,6.0,0.011666666666666667
Q03135,segment,Cytoplasmic,0.0,0.0125
Q03135,segment,Cytoplasmic,1.0,0.004166666666666667
P15941,segment,Transmembrane,0.0,0.004166666666666667
Q7Z434,segment,Transmembrane,0.0,0.015833333333333335
Q9BR39,segment,Transmembrane,0.0,0.004166666666666667
O43561,segment,Transmembrane,0.0,0.0016666666666666668
P31431,segment,Transmembrane,0.0,0.005
O75445,segment,Transmembrane,0.0,0.0016666666666666668
Q9UM73,segment,Transmembrane,0.0,0.0016666666666666668
Q9H461,segment,Transmembrane,0.0,0.006666666666666667
Q9H461,segment,Transmembrane,1.0,0.0025
Q9H461,segment,Transmembrane,2.0,0.004166666666666667
Q9H461,segment,Transmembrane,3.0,0.015
Q9H461,segment,Transmembrane,4.0,0.0016666666666666668
Q9H461,segment,Transmembrane,5.0,0.0
Q9H461,segment,Transmembrane,6.0,0.009166666666666667
O14763,segment,Transmembrane,0.0,0.0016666666666666668
P46531,segment,Transmembrane,0.0,0.0008333333333333334
Q8N114,segment,Transmembrane,0.0,0.005833333333333334
Q07065,segment,Transmembrane,0.0,0.008333333333333333
P08172,segment,Transmembrane,0.0,0.011666666666666667
P08172,segment,Transmembrane,1.0,0.0125
P08172,segment,Transmembrane,2.0,0.024166666666666666
P08172,segment,Transmembrane,3.0,0.0025
P08172,segment,Transmembrane,4.0,0.005833333333333334
P08172,segment,Transmembrane,5.0,0.020833333333333332
P08172,segment,Transmembrane,6.0,0.010833333333333334
Q08345,segment,Transmembrane,0.0,0.0075
O60500,segment,Transmembrane,0.0,0.020833333333333332
P05067,segment,Transmembrane,0.0,0.013333333333333334
Q8WXG9,segment,Transmembrane,0.0,0.009166666666666667
Q8WXG9,segment,Transmembrane,1.0,0.0075
Q8WXG9,segment,Transmembrane,2.0,0.011666666666666667
Q8WXG9,segment,Transmembrane,3.0,0.0016666666666666668
Q8WXG9,segment,Transmembrane,4.0,0.0025
Q8WXG9,segment,Transmembrane,5.0,0.006666666666666667
Q8WXG9,segment,Transmembrane,6.0,0.006666666666666667
P11362,segment,Transmembrane,0.0,0.0016666666666666668
Q8NC56,segment,Transmembrane,0.0,0.005
Q8NC56,segment,Transmembrane,1.0,0.0025
P40967,segment,Transmembrane,0.0,0.0016666666666666668
P07766,segment,Transmembrane,0.0,0.009166666666666667
P20963,segment,Transmembrane,0.0,0.01
P04626,segment,Transmembrane,0.0,0.021666666666666667
O75460,segment,Transmembrane,0.0,0.0033333333333333335
P35968,segment,Transmembrane,0.0,0.0008333333333333334
Q12879,segment,Transmembrane,0.0,0.0008333333333333334
Q12879,segment,Transmembrane,1.0,0.015
Q12879,segment,Transmembrane,2.0,0.01
Q86WV6,segment,Transmembrane,0.0,0.008333333333333333
Q86WV6,segment,Transmembrane,1.0,0.008333333333333333
Q86WV6,segment,Transmembrane,2.0,0.005833333333333334
Q86WV6,segment,Transmembrane,3.0,0.008333333333333333
P07949,segment,Transmembrane,0.0,0.013333333333333334
P08908,segment,Transmembrane,0.0,0.019166666666666665
P08908,segment,Transmembrane,1.0,0.014166666666666666
P08908,segment,Transmembrane,2.0,0.0075
P08908,segment,Transmembrane,3.0,0.0075
P08908,segment,Transmembrane,4.0,0.004166666666666667
P08908,segment,Transmembrane,5.0,0.0016666666666666668
P08908,segment,Transmembrane,6.0,0.015
Q7Z3C6,segment,Transmembrane,0.0,0.0075
Q7Z3C6,segment,Transmembrane,1.0,0.025833333333333333
Q7Z3C6,segment,Transmembrane,2.0,0.010833333333333334
Q7Z3C6,segment,Transmembrane,3.0,0.004166666666666667
O75581,segment,Transmembrane,0.0,0.020833333333333332
P63027,segment,Transmembrane,0.0,0.0
O60733,segment,Transmembrane,0.0,0.014166666666666666
O60733,segment,Transmembrane,1.0,0.020833333333333332
Q04671,segment,Transmembrane,0.0,0.0025
Q04671,segment,Transmembrane,1.0,0.0016666666666666668
Q04671,segment,Transmembrane,2.0,0.013333333333333334
Q04671,segment,Transmembrane,3.0,0.004166666666666667
Q04671,segment,Transmembrane,4.0,0.0016666666666666668
Q04671,segment,Transmembrane,5.0,0.0033333333333333335
Q04671,segment,Transmembrane,6.0,0.004166666666666667
Q04671,segment,Transmembrane,7.0,0.01
Q04671,segment,Transmembrane,8.0,0.006666666666666667
Q04671,segment,Transmembrane,9.0,0.006666666666666667
Q04671,segment,Transmembrane,10.0,0.006666666666666667
Q04671,segment,Transmembrane,11.0,0.0016666666666666668
Q14BN4,segment,Transmembrane,0.0,0.004166666666666667
P15529,segment,Transmembrane,0.0,0.019166666666666665
Q8TEM1,segment,Transmembrane,0.0,0.005
Q9UJA2,segment,Transmembrane,0.0,0.013333333333333334
Q9UJA2,segment,Transmembrane,1.0,0.015833333333333335
Q9UJA2,segment,Transmembrane,2.0,0.0125
Q9UJA2,segment,Transmembrane,3.0,0.021666666666666667
Q9UJA2,segment,Transmembrane,4.0,0.0033333333333333335
P00533,segment,Transmembrane,0.0,0.025
P21802,segment,Transmembrane,0.0,0.0008333333333333334
P08247,segment,Transmembrane,0.0,0.013333333333333334
P08247,segment,Transmembrane,1.0,0.0033333333333333335
P08247,segment,Transmembrane,2.0,0.016666666666666666
P08247,segment,Transmembrane,3.0,0.023333333333333334
Q14739,segment,Transmembrane,0.0,0.018333333333333333
Q14739,segment,Transmembrane,1.0,0.005833333333333334
Q14739,segment,Transmembrane,2.0,0.014166666666666666
Q14739,segment,Transmembrane,3.0,0.0016666666666666668
Q14739,segment,Transmembrane,4.0,0.015
Q14739,segment,Transmembrane,5.0,0.029166666666666667
Q14739,segment,Transmembrane,6.0,0.011666666666666667
Q14739,segment,Transmembrane,7.0,0.0075
P29317,segment,Transmembrane,0.0,0.023333333333333334
P17948,segment,Transmembrane,0.0,0.0016666666666666668
P05556,segment,Transmembrane,0.0,0.025833333333333333
P10747,segment,Transmembrane,0.0,0.0008333333333333334
P61073,segment,Transmembrane,0.0,0.0033333333333333335
P61073,segment,Transmembrane,1.0,0.014166666666666666
P61073,segment,Transmembrane,2.0,0.015
P61073,segment,Transmembrane,3.0,0.011666666666666667
P61073,segment,Transmembrane,4.0,0.006666666666666667
P61073,segment,Transmembrane,5.0,0.0025
P61073,segment,Transmembrane,6.0,0.009166666666666667
Q15303,segment,Transmembrane,0.0,0.005833333333333334
O00254,segment,Transmembrane,0.0,0.01
O00254,segment,Transmembrane,1.0,0.02
O00254,segment,Transmembrane,2.0,0.009166666666666667
O00254,segment,Transmembrane,3.0,0.005
O00254,segment,Transmembrane,4.0,0.0033333333333333335
O00254,segment,Transmembrane,5.0,0.011666666666666667
O00254,segment,Transmembrane,6.0,0.0125
Q9H3U5,segment,Transmembrane,0.0,0.006666666666666667
Q9H3U5,segment,Transmembrane,1.0,0.0075
Q9H3U5,segment,Transmembrane,2.0,0.004166666666666667
Q9H3U5,segment,Transmembrane,3.0,0.0175
Q9H3U5,segment,Transmembrane,4.0,0.02
Q9H3U5,segment,Transmembrane,5.0,0.004166666666666667
Q9H3U5,segment,Transmembrane,6.0,0.0025
Q9H3U5,segment,Transmembrane,7.0,0.018333333333333333
Q9H3U5,segment,Transmembrane,8.0,0.004166666666666667
Q9H3U5,segment,Transmembrane,9.0,0.0033333333333333335
Q9H3U5,segment,Transmembrane,10.0,0.006666666666666667
Q9H3U5,segment,Transmembrane,11.0,0.0075
Q9Y624,segment,Transmembrane,0.0,0.0008333333333333334
P31645,segment,Transmembrane,0.0,0.04083333333333333
P31645,segment,Transmembrane,1.0,0.0033333333333333335
P31645,segment,Transmembrane,2.0,0.0008333333333333334
P31645,segment,Transmembrane,3.0,0.0033333333333333335
P31645,segment,Transmembrane,4.0,0.0075
P31645,segment,Transmembrane,5.0,0.028333333333333332
P31645,segment,Transmembrane,6.0,0.010833333333333334
P31645,segment,Transmembrane,7.0,0.011666666666666667
P31645,segment,Transmembrane,8.0,0.0025
P31645,segment,Transmembrane,9.0,0.0075
P31645,segment,Transmembrane,10.0,0.004166666666666667
P31645,segment,Transmembrane,11.0,0.005
P49146,segment,Transmembrane,0.0,0.019166666666666665
P49146,segment,Transmembrane,1.0,0.015
P49146,segment,Transmembrane,2.0,0.014166666666666666
P49146,segment,Transmembrane,3.0,0.0033333333333333335
P49146,segment,Transmembrane,4.0,0.0075
P49146,segment,Transmembrane,5.0,0.008333333333333333
P49146,segment,Transmembrane,6.0,0.01
P15954,segment,Transmembrane,0.0,0.006666666666666667
P13569,segment,Transmembrane,0.0,0.02
P13569,segment,Transmembrane,1.0,0.0125
P13569,segment,Transmembrane,2.0,0.005833333333333334
P13569,segment,Transmembrane,3.0,0.005
P13569,segment,Transmembrane,4.0,0.024166666666666666
P13569,segment,Transmembrane,5.0,0.0075
P13569,segment,Transmembrane,6.0,0.0016666666666666668
P13569,segment,Transmembrane,7.0,0.015833333333333335
P13569,segment,Transmembrane,8.0,0.005833333333333334
P13569,segment,Transmembrane,9.0,0.0025
P13569,segment,Transmembrane,10.0,0.006666666666666667
P13569,segment,Transmembrane,11.0,0.018333333333333333
Q9BRQ8,segment,Transmembrane,0.0,0.023333333333333334
Q13021,segment,Transmembrane,0.0,0.0033333333333333335
Q13021,segment,Transmembrane,1.0,0.008333333333333333
Q13021,segment,Transmembrane,2.0,0.014166666666666666
Q13021,segment,Transmembrane,3.0,0.008333333333333333
P15941,segment,Extracellular/Lumenal,0.0,0.008333333333333333
Q7Z434,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
O43561,segment,Extracellular/Lumenal,0.0,0.0008333333333333334
P31431,segment,Extracellular/Lumenal,0.0,0.0033333333333333335
O75445,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
Q9UM73,segment,Extracellular/Lumenal,0.0,0.0008333333333333334
Q9H461,segment,Extracellular/Lumenal,0.0,0.008333333333333333
Q9H461,segment,Extracellular/Lumenal,1.0,0.030833333333333334
Q9H461,segment,Extracellular/Lumenal,2.0,0.0033333333333333335
Q9H461,segment,Extracellular/Lumenal,3.0,0.0025
O14763,segment,Extracellular/Lumenal,0.0,0.006666666666666667
P46531,segment,Extracellular/Lumenal,0.0,0.0016666666666666668
Q8N114,segment,Extracellular/Lumenal,0.0,0.0033333333333333335
Q07065,segment,Extracellular/Lumenal,0.0,0.005
P08172,segment,Extracellular/Lumenal,0.0,0.0025
P08172,segment,Extracellular/Lumenal,1.0,0.0008333333333333334
P08172,segment,Extracellular/Lumenal,2.0,0.0008333333333333334
P08172,segment,Extracellular/Lumenal,3.0,0.01
Q08345,segment,Extracellular/Lumenal,0.0,0.0025
O60500,segment,Extracellular/Lumenal,0.0,0.005
P05067,segment,Extracellular/Lumenal,0.0,0.006666666666666667
Q8WXG9,segment,Extracellular/Lumenal,0.0,0.008333333333333333
Q8WXG9,segment,Extracellular/Lumenal,1.0,0.0033333333333333335
Q8WXG9,segment,Extracellular/Lumenal,2.0,0.0
